__run_id,__done,data_type,avg_cpu,total_energy,,,,,,,,,,,
run_1027,DONE,flv-small-low-28, , ,"{0: '2023-10-05 16:30:43', 1: '2023-10-05 16:30:44', 2: '2023-10-05 16:30:45', 3: '2023-10-05 16:30:46', 4: '2023-10-05 16:30:47', 5: '2023-10-05 16:30:48', 6: '2023-10-05 16:30:49'}","{0: 0.255, 1: 0.255, 2: 0.2475, 3: 0.25, 4: 0.2525, 5: 0.25, 6: 0.25}","{0: 3.44197, 1: 3.44197, 2: 3.40796, 3: 3.4193, 4: 3.43064, 5: 3.4193, 6: 3.4193}","{0: 3.44197, 1: 3.44197, 2: 3.40796, 3: 3.4193, 4: 3.43064, 5: 3.4193, 6: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}","{0: 1.000808715880332, 1: 1.000808715880332, 2: 1.000808715880332, 3: 1.000808715880332, 4: 1.000808715880332, 5: 1.000808715880332, 6: 1.000808715880332}","{0: 6.0, 1: 6.0, 2: 6.0, 3: 6.0, 4: 6.0, 5: 6.0, 6: 6.0}","{0: 18.0703125, 1: 18.0703125, 2: 18.0703125, 3: 18.0703125, 4: 18.0703125, 5: 18.0703125, 6: 18.0703125}","{0: 23.980439999999998, 1: 23.980439999999998, 2: 23.980439999999998, 3: 23.980439999999998, 4: 23.980439999999998, 5: 23.980439999999998, 6: 23.980439999999998}","{0: 0.25142857142857145, 1: 0.25142857142857145, 2: 0.25142857142857145, 3: 0.25142857142857145, 4: 0.25142857142857145, 5: 0.25142857142857145, 6: 0.25142857142857145}","{0: 2.997049306832796, 1: 2.997049306832796, 2: 2.997049306832796, 3: 2.997049306832796, 4: 2.997049306832796, 5: 2.997049306832796, 6: 2.997049306832796}"
run_1028,DONE,flv-small-low-29, , ,"{0: '2023-10-05 16:30:52', 1: '2023-10-05 16:30:53', 2: '2023-10-05 16:30:54', 3: '2023-10-05 16:30:55', 4: '2023-10-05 16:30:56', 5: '2023-10-05 16:30:57'}","{0: 0.255, 1: 0.24755, 2: 0.2551, 3: 0.25, 4: 0.2525, 5: 0.25}","{0: 3.44197, 1: 3.40819, 2: 3.44243, 3: 3.4193, 4: 3.43064, 5: 3.4193}","{0: 3.44197, 1: 3.40819, 2: 3.44243, 3: 3.4193, 4: 3.43064, 5: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}","{0: 1.0005496128544065, 1: 1.0005496128544065, 2: 1.0005496128544065, 3: 1.0005496128544065, 4: 1.0005496128544065, 5: 1.0005496128544065}","{0: 5.0, 1: 5.0, 2: 5.0, 3: 5.0, 4: 5.0, 5: 5.0}","{0: 10.7275390625, 1: 10.7275390625, 2: 10.7275390625, 3: 10.7275390625, 4: 10.7275390625, 5: 10.7275390625}","{0: 20.56183, 1: 20.56183, 2: 20.56183, 3: 20.56183, 4: 20.56183, 5: 20.56183}","{0: 0.25169166666666665, 1: 0.25169166666666665, 2: 0.25169166666666665, 3: 0.25169166666666665, 4: 0.25169166666666665, 5: 0.25169166666666665}","{0: 2.0728577700144926, 1: 2.0728577700144926, 2: 2.0728577700144926, 3: 2.0728577700144926, 4: 2.0728577700144926, 5: 2.0728577700144926}"
run_1029,DONE,flv-small-low-30, , ,"{0: '2023-10-05 16:31:00', 1: '2023-10-05 16:31:01', 2: '2023-10-05 16:31:02'}","{0: 0.2425, 1: 0.255, 2: 0.25}","{0: 3.38529, 1: 3.44197, 2: 3.4193}","{0: 3.38529, 1: 3.44197, 2: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.000384139139193, 1: 1.000384139139193, 2: 1.000384139139193}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 3.37890625, 1: 3.37890625, 2: 3.37890625}","{0: 10.246559999999999, 1: 10.246559999999999, 2: 10.246559999999999}","{0: 0.24916666666666668, 1: 0.24916666666666668, 2: 0.24916666666666668}","{0: 1.3234517495820377, 1: 1.3234517495820377, 2: 1.3234517495820377}"
run_1030,DONE,flv-small-low-31, , ,"{0: '2023-10-05 16:31:05', 1: '2023-10-05 16:31:06', 2: '2023-10-05 16:31:07', 3: '2023-10-05 16:31:08'}","{0: 0.2525, 1: 0.2551, 2: 0.24755, 3: 0.25255}","{0: 3.43064, 1: 3.44243, 2: 3.40819, 3: 3.43087}","{0: 3.43064, 1: 3.44243, 2: 3.40819, 3: 3.43087}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0268171649335822, 1: 1.0268171649335822, 2: 1.0268171649335822, 3: 1.0268171649335822}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 339.8564453125, 1: 339.8564453125, 2: 339.8564453125, 3: 339.8564453125}","{0: 13.71213, 1: 13.71213, 2: 13.71213, 3: 13.71213}","{0: 0.251925, 1: 0.251925, 2: 0.251925, 3: 0.251925}","{0: 98.38283236874902, 1: 98.38283236874902, 2: 98.38283236874902, 3: 98.38283236874902}"
run_1031,DONE,flv-small-low-32, , ,"{0: '2023-10-05 16:31:11', 1: '2023-10-05 16:31:12', 2: '2023-10-05 16:31:13'}","{0: 0.25, 1: 0.25, 2: 0.2525}","{0: 3.4193, 1: 3.4193, 2: 3.43064}","{0: 3.4193, 1: 3.4193, 2: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.0041788941674723, 1: 1.0041788941674723, 2: 1.0041788941674723}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 36.1328125, 1: 36.1328125, 2: 36.1328125}","{0: 10.26924, 1: 10.26924, 2: 10.26924}","{0: 0.2508333333333333, 1: 0.2508333333333333, 2: 0.2508333333333333}","{0: 14.027433357699236, 1: 14.027433357699236, 2: 14.027433357699236}"
run_1032,DONE,flv-small-low-33, , ,"{0: '2023-10-05 16:31:15', 1: '2023-10-05 16:31:16', 2: '2023-10-05 16:31:17', 3: '2023-10-05 16:31:18', 4: '2023-10-05 16:31:19', 5: '2023-10-05 16:31:20', 6: '2023-10-05 16:31:21', 7: '2023-10-05 16:31:22'}","{0: 0.25, 1: 0.255, 2: 0.4275, 3: 0.2525, 4: 0.255, 5: 0.38, 6: 0.25, 7: 0.2525}","{0: 3.4193, 1: 3.44197, 2: 4.22416, 3: 3.43064, 4: 3.44197, 5: 4.00877, 6: 3.4193, 7: 3.43064}","{0: 3.4193, 1: 3.44197, 2: 4.22416, 3: 3.43064, 4: 3.44197, 5: 4.00877, 6: 3.4193, 7: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0}","{0: 1.032490357920743, 1: 1.032490357920743, 2: 1.032490357920743, 3: 1.032490357920743, 4: 1.032490357920743, 5: 1.032490357920743, 6: 1.032490357920743, 7: 1.032490357920743}","{0: 7.0, 1: 7.0, 2: 7.0, 3: 7.0, 4: 7.0, 5: 7.0, 6: 7.0, 7: 7.0}","{0: 762.134765625, 1: 762.134765625, 2: 762.134765625, 3: 762.134765625, 4: 762.134765625, 5: 762.134765625, 6: 762.134765625, 7: 762.134765625}","{0: 28.81675, 1: 28.81675, 2: 28.81675, 3: 28.81675, 4: 28.81675, 5: 28.81675, 6: 28.81675, 7: 28.81675}","{0: 0.2903125, 1: 0.2903125, 2: 0.2903125, 3: 0.2903125, 4: 0.2903125, 5: 0.2903125, 6: 0.2903125, 7: 0.2903125}","{0: 91.10055828353703, 1: 91.10055828353703, 2: 91.10055828353703, 3: 91.10055828353703, 4: 91.10055828353703, 5: 91.10055828353703, 6: 91.10055828353703, 7: 91.10055828353703}"
run_1033,DONE,flv-small-low-34, , ,"{0: '2023-10-05 16:31:26', 1: '2023-10-05 16:31:27', 2: '2023-10-05 16:31:28', 3: '2023-10-05 16:31:29', 4: '2023-10-05 16:31:30', 5: '2023-10-05 16:31:31'}","{0: 0.3801, 1: 0.2775, 2: 0.2525, 3: 0.2475, 4: 0.2525, 5: 0.2525}","{0: 4.00924, 1: 3.544, 2: 3.43064, 3: 3.40796, 4: 3.43064, 5: 3.43064}","{0: 4.00924, 1: 3.544, 2: 3.43064, 3: 3.40796, 4: 3.43064, 5: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}","{0: 1.0002761805238254, 1: 1.0002761805238254, 2: 1.0002761805238254, 3: 1.0002761805238254, 4: 1.0002761805238254, 5: 1.0002761805238254}","{0: 5.0, 1: 5.0, 2: 5.0, 3: 5.0, 4: 5.0, 5: 5.0}","{0: 4.83203125, 1: 4.83203125, 2: 4.83203125, 3: 4.83203125, 4: 4.83203125, 5: 4.83203125}","{0: 21.253120000000003, 1: 21.253120000000003, 2: 21.253120000000003, 3: 21.253120000000003, 4: 21.253120000000003, 5: 21.253120000000003}","{0: 0.27709999999999996, 1: 0.27709999999999996, 2: 0.27709999999999996, 3: 0.27709999999999996, 4: 0.27709999999999996, 5: 0.27709999999999996}","{0: 0.8204847514411313, 1: 0.8204847514411313, 2: 0.8204847514411313, 3: 0.8204847514411313, 4: 0.8204847514411313, 5: 0.8204847514411313}"
run_1034,DONE,flv-small-low-35, , ,"{0: '2023-10-05 16:31:33', 1: '2023-10-05 16:31:34', 2: '2023-10-05 16:31:35', 3: '2023-10-05 16:31:36', 4: '2023-10-05 16:31:37', 5: '2023-10-05 16:31:38'}","{0: 0.2525, 1: 0.25, 2: 0.25, 3: 0.2525, 4: 0.25, 5: 0.2525}","{0: 3.43064, 1: 3.4193, 2: 3.4193, 3: 3.43064, 4: 3.4193, 5: 3.43064}","{0: 3.43064, 1: 3.4193, 2: 3.4193, 3: 3.43064, 4: 3.4193, 5: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}","{0: 1.0006761980541385, 1: 1.0006761980541385, 2: 1.0006761980541385, 3: 1.0006761980541385, 4: 1.0006761980541385, 5: 1.0006761980541385}","{0: 5.0, 1: 5.0, 2: 5.0, 3: 5.0, 4: 5.0, 5: 5.0}","{0: 12.583984375, 1: 12.583984375, 2: 12.583984375, 3: 12.583984375, 4: 12.583984375, 5: 12.583984375}","{0: 20.54982, 1: 20.54982, 2: 20.54982, 3: 20.54982, 4: 20.54982, 5: 20.54982}","{0: 0.25125, 1: 0.25125, 2: 0.25125, 3: 0.25125, 4: 0.25125, 5: 0.25125}","{0: 2.4372724408412707, 1: 2.4372724408412707, 2: 2.4372724408412707, 3: 2.4372724408412707, 4: 2.4372724408412707, 5: 2.4372724408412707}"
run_1035,DONE,flv-small-low-36, , ,"{0: '2023-10-05 16:31:41', 1: '2023-10-05 16:31:42', 2: '2023-10-05 16:31:43', 3: '2023-10-05 16:31:44'}","{0: 0.255, 1: 0.2525, 2: 0.2475, 3: 0.25}","{0: 3.44197, 1: 3.43064, 2: 3.40796, 3: 3.4193}","{0: 3.44197, 1: 3.43064, 2: 3.40796, 3: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0014154924216656, 1: 1.0014154924216656, 2: 1.0014154924216656, 3: 1.0014154924216656}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 16.3974609375, 1: 16.3974609375, 2: 16.3974609375, 3: 16.3974609375}","{0: 13.69987, 1: 13.69987, 2: 13.69987, 3: 13.69987}","{0: 0.25125000000000003, 1: 0.25125000000000003, 2: 0.25125000000000003, 3: 0.25125000000000003}","{0: 4.763806234614123, 1: 4.763806234614123, 2: 4.763806234614123, 3: 4.763806234614123}"
run_1036,DONE,flv-small-low-37, , ,"{0: '2023-10-05 16:31:47', 1: '2023-10-05 16:31:48', 2: '2023-10-05 16:31:49', 3: '2023-10-05 16:31:50', 4: '2023-10-05 16:31:51'}","{0: 0.255, 1: 0.25, 2: 0.25, 3: 0.25, 4: 0.2525}","{0: 3.44197, 1: 3.4193, 2: 3.4193, 3: 3.4193, 4: 3.43064}","{0: 3.44197, 1: 3.4193, 2: 3.4193, 3: 3.4193, 4: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}","{0: 1.0317008874390856, 1: 1.0317008874390856, 2: 1.0317008874390856, 3: 1.0317008874390856, 4: 1.0317008874390856}","{0: 4.0, 1: 4.0, 2: 4.0, 3: 4.0, 4: 4.0}","{0: 505.2919921875, 1: 505.2919921875, 2: 505.2919921875, 3: 505.2919921875, 4: 505.2919921875}","{0: 17.130509999999997, 1: 17.130509999999997, 2: 17.130509999999997, 3: 17.130509999999997, 4: 17.130509999999997}","{0: 0.25149999999999995, 1: 0.25149999999999995, 2: 0.25149999999999995, 3: 0.25149999999999995, 4: 0.25149999999999995}","{0: 117.28274809190766, 1: 117.28274809190766, 2: 117.28274809190766, 3: 117.28274809190766, 4: 117.28274809190766}"
run_1037,DONE,flv-small-low-38, , ,"{0: '2023-10-05 16:31:54', 1: '2023-10-05 16:31:55', 2: '2023-10-05 16:31:56', 3: '2023-10-05 16:31:57', 4: '2023-10-05 16:31:58'}","{0: 0.2525, 1: 0.25, 2: 0.25, 3: 0.25, 4: 0.25}","{0: 3.43064, 1: 3.4193, 2: 3.4193, 3: 3.4193, 4: 3.4193}","{0: 3.43064, 1: 3.4193, 2: 3.4193, 3: 3.4193, 4: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}","{0: 1.0015937523825178, 1: 1.0015937523825178, 2: 1.0015937523825178, 3: 1.0015937523825178, 4: 1.0015937523825178}","{0: 4.0, 1: 4.0, 2: 4.0, 3: 4.0, 4: 4.0}","{0: 23.02734375, 1: 23.02734375, 2: 23.02734375, 3: 23.02734375, 4: 23.02734375}","{0: 17.10784, 1: 17.10784, 2: 17.10784, 3: 17.10784, 4: 17.10784}","{0: 0.2505, 1: 0.2505, 2: 0.2505, 3: 0.2505, 4: 0.2505}","{0: 5.373298087432184, 1: 5.373298087432184, 2: 5.373298087432184, 3: 5.373298087432184, 4: 5.373298087432184}"
run_1038,DONE,flv-small-low-39, , ,"{0: '2023-10-05 16:32:01', 1: '2023-10-05 16:32:02', 2: '2023-10-05 16:32:03', 3: '2023-10-05 16:32:04'}","{0: 0.255, 1: 0.2475, 2: 0.25, 3: 0.25}","{0: 3.44197, 1: 3.40796, 2: 3.4193, 3: 3.4193}","{0: 3.44197, 1: 3.40796, 2: 3.4193, 3: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0}","{0: 1.0115537503661947, 1: 1.0115537503661947, 2: 1.0115537503661947, 3: 1.0115537503661947}","{0: 3.0, 1: 3.0, 2: 3.0, 3: 3.0}","{0: 149.4736328125, 1: 149.4736328125, 2: 149.4736328125, 3: 149.4736328125}","{0: 13.68853, 1: 13.68853, 2: 13.68853, 3: 13.68853}","{0: 0.250625, 1: 0.250625, 2: 0.250625, 3: 0.250625}","{0: 43.569581426485556, 1: 43.569581426485556, 2: 43.569581426485556, 3: 43.569581426485556}"
run_1039,DONE,flv-small-low-40, , ,"{0: '2023-10-05 16:32:07', 1: '2023-10-05 16:32:08', 2: '2023-10-05 16:32:09'}","{0: 0.2475, 1: 0.25, 2: 0.25}","{0: 3.40796, 1: 3.4193, 2: 3.4193}","{0: 3.40796, 1: 3.4193, 2: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.0079442006234451, 1: 1.0079442006234451, 2: 1.0079442006234451}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 77.509765625, 1: 77.509765625, 2: 77.509765625}","{0: 10.246559999999999, 1: 10.246559999999999, 2: 10.246559999999999}","{0: 0.24916666666666668, 1: 0.24916666666666668, 2: 0.24916666666666668}","{0: 30.359065134198364, 1: 30.359065134198364, 2: 30.359065134198364}"
run_1040,DONE,flv-small-low-41, , ,"{0: '2023-10-05 16:32:12', 1: '2023-10-05 16:32:13', 2: '2023-10-05 16:32:14'}","{0: 0.25, 1: 0.25, 2: 0.25}","{0: 3.4193, 1: 3.4193, 2: 3.4193}","{0: 3.4193, 1: 3.4193, 2: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.0247341820411233, 1: 1.0247341820411233, 2: 1.0247341820411233}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 234.41796875, 1: 234.41796875, 2: 234.41796875}","{0: 10.2579, 1: 10.2579, 2: 10.2579}","{0: 0.25, 1: 0.25, 2: 0.25}","{0: 91.40973054913775, 1: 91.40973054913775, 2: 91.40973054913775}"
run_1041,DONE,flv-small-low-42, , ,"{0: '2023-10-05 16:32:16', 1: '2023-10-05 16:32:17', 2: '2023-10-05 16:32:18', 3: '2023-10-05 16:32:19', 4: '2023-10-05 16:32:20', 5: '2023-10-05 16:32:21', 6: '2023-10-05 16:32:22', 7: '2023-10-05 16:32:23'}","{0: 0.2551, 1: 0.42602, 2: 0.26, 3: 0.2475, 4: 0.25, 5: 0.305, 6: 0.25, 7: 0.2525}","{0: 3.44243, 1: 4.21745, 2: 3.46464, 3: 3.40796, 4: 3.4193, 5: 3.66869, 6: 3.4193, 7: 3.43064}","{0: 3.44243, 1: 4.21745, 2: 3.46464, 3: 3.40796, 4: 3.4193, 5: 3.66869, 6: 3.4193, 7: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0}","{0: 1.0070788549050793, 1: 1.0070788549050793, 2: 1.0070788549050793, 3: 1.0070788549050793, 4: 1.0070788549050793, 5: 1.0070788549050793, 6: 1.0070788549050793, 7: 1.0070788549050793}","{0: 7.0, 1: 7.0, 2: 7.0, 3: 7.0, 4: 7.0, 5: 7.0, 6: 7.0, 7: 7.0}","{0: 163.9853515625, 1: 163.9853515625, 2: 163.9853515625, 3: 163.9853515625, 4: 163.9853515625, 5: 163.9853515625, 6: 163.9853515625, 7: 163.9853515625}","{0: 28.47041, 1: 28.47041, 2: 28.47041, 3: 28.47041, 4: 28.47041, 5: 28.47041, 6: 28.47041, 7: 28.47041}","{0: 0.280765, 1: 0.280765, 2: 0.280765, 3: 0.280765, 4: 0.280765, 5: 0.280765, 6: 0.280765, 7: 0.280765}","{0: 20.51485094600924, 1: 20.51485094600924, 2: 20.51485094600924, 3: 20.51485094600924, 4: 20.51485094600924, 5: 20.51485094600924, 6: 20.51485094600924, 7: 20.51485094600924}"
run_1042,DONE,flv-small-low-43, , ,"{0: '2023-10-05 16:32:26', 1: '2023-10-05 16:32:27', 2: '2023-10-05 16:32:28', 3: '2023-10-05 16:32:29', 4: '2023-10-05 16:32:30'}","{0: 0.2525, 1: 0.3825, 2: 0.25, 3: 0.3075, 4: 0.335}","{0: 3.43064, 1: 4.02011, 2: 3.4193, 3: 3.68003, 4: 3.80473}","{0: 3.43064, 1: 4.02011, 2: 3.4193, 3: 3.68003, 4: 3.80473}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}","{0: 1.0069297688447698, 1: 1.0069297688447698, 2: 1.0069297688447698, 3: 1.0069297688447698, 4: 1.0069297688447698}","{0: 4.0, 1: 4.0, 2: 4.0, 3: 4.0, 4: 4.0}","{0: 97.189453125, 1: 97.189453125, 2: 97.189453125, 3: 97.189453125, 4: 97.189453125}","{0: 18.35481, 1: 18.35481, 2: 18.35481, 3: 18.35481, 4: 18.35481}","{0: 0.3055, 1: 0.3055, 2: 0.3055, 3: 0.3055, 4: 0.3055}","{0: 17.332373155653094, 1: 17.332373155653094, 2: 17.332373155653094, 3: 17.332373155653094, 4: 17.332373155653094}"
run_1043,DONE,flv-small-low-44, , ,"{0: '2023-10-05 16:32:33', 1: '2023-10-05 16:32:34', 2: '2023-10-05 16:32:35', 3: '2023-10-05 16:32:36', 4: '2023-10-05 16:32:37', 5: '2023-10-05 16:32:38'}","{0: 0.2525, 1: 0.25, 2: 0.27, 3: 0.2525, 4: 0.25, 5: 0.25}","{0: 3.43064, 1: 3.4193, 2: 3.50999, 3: 3.43064, 4: 3.4193, 5: 3.4193}","{0: 3.43064, 1: 3.4193, 2: 3.50999, 3: 3.43064, 4: 3.4193, 5: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0}","{0: 1.0016156822516218, 1: 1.0016156822516218, 2: 1.0016156822516218, 3: 1.0016156822516218, 4: 1.0016156822516218, 5: 1.0016156822516218}","{0: 5.0, 1: 5.0, 2: 5.0, 3: 5.0, 4: 5.0, 5: 5.0}","{0: 31.1552734375, 1: 31.1552734375, 2: 31.1552734375, 3: 31.1552734375, 4: 31.1552734375, 5: 31.1552734375}","{0: 20.629170000000002, 1: 20.629170000000002, 2: 20.629170000000002, 3: 20.629170000000002, 4: 20.629170000000002, 5: 20.629170000000002}","{0: 0.25416666666666665, 1: 0.25416666666666665, 2: 0.25416666666666665, 3: 0.25416666666666665, 4: 0.25416666666666665, 5: 0.25416666666666665}","{0: 5.941980457769265, 1: 5.941980457769265, 2: 5.941980457769265, 3: 5.941980457769265, 4: 5.941980457769265, 5: 5.941980457769265}"
run_1044,DONE,flv-small-low-45, , ,"{0: '2023-10-05 16:32:41', 1: '2023-10-05 16:32:42', 2: '2023-10-05 16:32:43', 3: '2023-10-05 16:32:44', 4: '2023-10-05 16:32:45', 5: '2023-10-05 16:32:46', 6: '2023-10-05 16:32:47'}","{0: 0.2575, 1: 0.25, 2: 0.2525, 3: 0.25, 4: 0.25, 5: 0.25, 6: 0.25}","{0: 3.45331, 1: 3.4193, 2: 3.43064, 3: 3.4193, 4: 3.4193, 5: 3.4193, 6: 3.4193}","{0: 3.45331, 1: 3.4193, 2: 3.43064, 3: 3.4193, 4: 3.4193, 5: 3.4193, 6: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}","{0: 1.0004479769047974, 1: 1.0004479769047974, 2: 1.0004479769047974, 3: 1.0004479769047974, 4: 1.0004479769047974, 5: 1.0004479769047974, 6: 1.0004479769047974}","{0: 6.0, 1: 6.0, 2: 6.0, 3: 6.0, 4: 6.0, 5: 6.0, 6: 6.0}","{0: 9.416015625, 1: 9.416015625, 2: 9.416015625, 3: 9.416015625, 4: 9.416015625, 5: 9.416015625, 6: 9.416015625}","{0: 23.980449999999998, 1: 23.980449999999998, 2: 23.980449999999998, 3: 23.980449999999998, 4: 23.980449999999998, 5: 23.980449999999998, 6: 23.980449999999998}","{0: 0.25142857142857145, 1: 0.25142857142857145, 2: 0.25142857142857145, 3: 0.25142857142857145, 4: 0.25142857142857145, 5: 0.25142857142857145, 6: 0.25142857142857145}","{0: 1.5616913838099937, 1: 1.5616913838099937, 2: 1.5616913838099937, 3: 1.5616913838099937, 4: 1.5616913838099937, 5: 1.5616913838099937, 6: 1.5616913838099937}"
run_1045,DONE,flv-small-low-46, , ,"{0: '2023-10-05 16:32:50', 1: '2023-10-05 16:32:51', 2: '2023-10-05 16:32:52'}","{0: 0.25, 1: 0.25, 2: 0.25}","{0: 3.4193, 1: 3.4193, 2: 3.4193}","{0: 3.4193, 1: 3.4193, 2: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.0020768533472768, 1: 1.0020768533472768, 2: 1.0020768533472768}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 21.58203125, 1: 21.58203125, 2: 21.58203125}","{0: 10.2579, 1: 10.2579, 2: 10.2579}","{0: 0.25, 1: 0.25, 2: 0.25}","{0: 8.415769796936996, 1: 8.415769796936996, 2: 8.415769796936996}"
run_1046,DONE,flv-small-low-47, , ,"{0: '2023-10-05 16:32:55', 1: '2023-10-05 16:32:56', 2: '2023-10-05 16:32:57', 3: '2023-10-05 16:32:58', 4: '2023-10-05 16:32:59'}","{0: 0.25, 1: 0.2525, 2: 0.25, 3: 0.2475, 4: 0.255}","{0: 3.4193, 1: 3.43064, 2: 3.4193, 3: 3.40796, 4: 3.44197}","{0: 3.4193, 1: 3.43064, 2: 3.4193, 3: 3.40796, 4: 3.44197}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}","{0: 1.0007335859716922, 1: 1.0007335859716922, 2: 1.0007335859716922, 3: 1.0007335859716922, 4: 1.0007335859716922}","{0: 4.0, 1: 4.0, 2: 4.0, 3: 4.0, 4: 4.0}","{0: 10.6123046875, 1: 10.6123046875, 2: 10.6123046875, 3: 10.6123046875, 4: 10.6123046875}","{0: 17.11917, 1: 17.11917, 2: 17.11917, 3: 17.11917, 4: 17.11917}","{0: 0.251, 1: 0.251, 2: 0.251, 3: 0.251, 4: 0.251}","{0: 2.4697516501427175, 1: 2.4697516501427175, 2: 2.4697516501427175, 3: 2.4697516501427175, 4: 2.4697516501427175}"
run_1047,DONE,flv-small-low-48, , ,"{0: '2023-10-05 16:33:01', 1: '2023-10-05 16:33:02', 2: '2023-10-05 16:33:03', 3: '2023-10-05 16:33:04', 4: '2023-10-05 16:33:05'}","{0: 0.255, 1: 0.25, 2: 0.25, 3: 0.25, 4: 0.2475}","{0: 3.44197, 1: 3.4193, 2: 3.4193, 3: 3.4193, 4: 3.40796}","{0: 3.44197, 1: 3.4193, 2: 3.4193, 3: 3.4193, 4: 3.40796}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0}","{0: 1.000371208481271, 1: 1.000371208481271, 2: 1.000371208481271, 3: 1.000371208481271, 4: 1.000371208481271}","{0: 4.0, 1: 4.0, 2: 4.0, 3: 4.0, 4: 4.0}","{0: 5.7861328125, 1: 5.7861328125, 2: 5.7861328125, 3: 5.7861328125, 4: 5.7861328125}","{0: 17.10783, 1: 17.10783, 2: 17.10783, 3: 17.10783, 4: 17.10783}","{0: 0.2505, 1: 0.2505, 2: 0.2505, 3: 0.2505, 4: 0.2505}","{0: 1.3501615681730716, 1: 1.3501615681730716, 2: 1.3501615681730716, 3: 1.3501615681730716, 4: 1.3501615681730716}"
run_1048,DONE,flv-small-low-49, , ,"{0: '2023-10-05 16:33:08', 1: '2023-10-05 16:33:09', 2: '2023-10-05 16:33:10'}","{0: 0.2525, 1: 0.25, 2: 0.25}","{0: 3.43064, 1: 3.4193, 2: 3.4193}","{0: 3.43064, 1: 3.4193, 2: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.0007154463790384, 1: 1.0007154463790384, 2: 1.0007154463790384}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 6.3876953125, 1: 6.3876953125, 2: 6.3876953125}","{0: 10.26924, 1: 10.26924, 2: 10.26924}","{0: 0.2508333333333333, 1: 0.2508333333333333, 2: 0.2508333333333333}","{0: 2.4798227457489377, 1: 2.4798227457489377, 2: 2.4798227457489377}"
run_1049,TODO,flv-small-low-50, , ,,,,,,,,,,,
run_1050,DONE,flv-small-high-1, , ,"{0: '2023-10-05 16:33:15', 1: '2023-10-05 16:33:16', 2: '2023-10-05 16:33:17'}","{0: 0.255, 1: 0.2602, 2: 0.345}","{0: 3.44197, 1: 3.46557, 2: 3.85007}","{0: 3.44197, 1: 3.46557, 2: 3.85007}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.000056992873457, 1: 1.000056992873457, 2: 1.000056992873457}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 0.548828125, 1: 0.548828125, 2: 0.548828125}","{0: 10.75761, 1: 10.75761, 2: 10.75761}","{0: 0.28673333333333334, 1: 0.28673333333333334, 2: 0.28673333333333334}","{0: 0.17792721451978538, 1: 0.17792721451978538, 2: 0.17792721451978538}"
