,algo-format-size-repetation,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
1939,lzw-png-large-high-49,1.145902024998838,25.0,2611.630859375,90.19945,0.2610065384615385,110.931916295825
1940,lzw-png-large-high-50,1.1474801947563549,24.0,2554.43359375,86.67327,0.260504,113.13449403941028
1941,lzw-mp4-small-low-1,1.1087755544839095,20.0,1715.5107421875,71.89601999999998,0.250952380952381,95.08177309328376
1942,lzw-mp4-small-low-2,1.0974386834134275,10.0,892.0576171875,39.39668,0.2857745454545454,79.23366380865019
1943,lzw-mp4-small-low-3,1.1381122728128588,26.0,2615.998046875,93.515,0.2597514814814814,107.69563566454384
1944,lzw-mp4-small-low-4,1.1263699545139498,24.0,2266.95703125,87.33885,0.2663756,97.44092056071447
1945,lzw-mp4-small-low-5,1.1427310246824305,19.0,1988.412109375,69.48632999999998,0.262133,109.1654795579775
1946,lzw-mp4-small-low-6,1.1054791590959403,15.0,1233.0400390625,54.78862,0.2511,89.62725689901512
1947,lzw-mp4-small-low-7,1.0851518071932078,13.0,965.18359375,47.96088999999999,0.2514285714285714,80.04018241181419
1948,lzw-mp4-small-low-8,1.1474108019505531,14.0,1682.8759765625,53.18539999999999,0.277874,113.87064173015956
1949,lzw-mp4-small-low-9,1.1310778136007311,18.0,1685.7177734375,64.93177,0.2495947368421052,104.0140964961542
1950,lzw-mp4-small-low-10,1.0998835926683002,12.0,1083.7939453125,44.46224,0.2501923076923077,97.4274709027278
1951,lzw-mp4-small-low-11,1.09520213322426,17.0,1181.9521484375,64.26111999999999,0.2832483333333333,64.93580678824773
1952,lzw-mp4-small-low-12,1.0936902606764032,16.0,1126.75,58.23013,0.2513235294117647,76.99218715965108
1953,lzw-mp4-small-low-13,1.0832608333521252,12.0,894.216796875,44.48492,0.2505769230769231,80.22115996059473
1954,lzw-mp4-small-low-14,1.1152688512744442,22.0,1955.390625,80.98306,0.2724291304347826,88.6310310741166
1955,lzw-mp4-small-low-15,1.0754726924868383,12.0,794.3515625,44.49671,0.250776923076923,71.18644143734015
1956,lzw-mp4-small-low-16,1.1396007430529962,18.0,1932.4658203125,64.90374999999999,0.249268947368421,119.44661627089768
1957,lzw-mp4-small-low-17,1.2670449737406049,22.0,4104.943359375,82.0114,0.2822891304347826,177.3122690206836
1958,lzw-mp4-small-low-18,1.0979932485619224,7.0,646.515625,27.4791,0.2534375,92.83369675492104
1959,lzw-mp4-small-low-19,1.1005850171988194,20.0,1488.6494140625,71.60074999999998,0.2478514285714286,83.88483080815121
1960,lzw-mp4-small-low-20,1.2396229845949422,13.0,2452.8623046875,49.62729,0.2776785714285714,177.99599985608222
1961,lzw-mp4-small-low-21,1.115832279041871,21.0,1844.53515625,76.3365,0.2611454545454545,92.527797042235
1962,lzw-mp4-small-low-22,1.1086906051694785,22.0,1607.494140625,78.71305999999998,0.2506630434782609,81.47273470740286
1963,lzw-mp4-small-low-23,1.108572766332047,16.0,1322.474609375,60.53273999999999,0.2811947058823529,77.69442737127365
1964,lzw-mp4-small-low-24,1.093312576483292,9.0,800.3525390625,34.216359999999995,0.250515,93.37138166957732
1965,lzw-mp4-small-low-25,1.1235562946611597,24.0,2279.142578125,85.57388999999998,0.250806,106.192121738615
1966,lzw-mp4-small-low-26,1.0929208874736691,17.0,1189.14453125,64.10056,0.2812811111111111,65.95265000205704
1967,lzw-mp4-small-low-27,1.159554050398893,25.0,2876.8564453125,88.89231999999998,0.2499192307692307,129.4953801012534
1968,lzw-mp4-small-low-28,1.14370552115266,27.0,2886.646484375,98.34471,0.2705121428571428,108.50651927959484
1969,lzw-mp4-small-low-29,1.1384623929881776,26.0,2653.501953125,92.44232999999996,0.25099,114.36473020170008
1970,lzw-mp4-small-low-30,1.1257494468219338,26.0,2398.08984375,94.41727,0.2671211111111111,95.08363982115098
1971,lzw-mp4-small-low-31,1.0989731670787295,16.0,1179.2890625,58.29928999999999,0.2522205882352941,80.20038824451298
1972,lzw-mp4-small-low-32,1.0519886391799589,7.0,348.2509765625,27.36574,0.2503125,50.83965663703876
1973,lzw-mp4-small-low-33,1.2040607451994318,18.0,2699.005859375,65.09485,0.2514868421052632,164.8701106026012
1974,lzw-mp4-small-low-34,1.1217922497135846,19.0,1553.291015625,70.08423,0.2687255,82.47525071587752
1975,lzw-mp4-small-low-35,1.0761636381673465,13.0,821.7294921875,47.62924,0.2462042857142857,70.07443649362295
1976,lzw-mp4-small-low-36,1.173798770577469,19.0,2424.595703125,68.44268,0.250625,141.34743582808267
1977,lzw-mp4-small-low-37,1.1125811496429288,8.0,769.228515625,32.42878,0.2905555555555555,81.63860613765151
1978,lzw-mp4-small-low-38,1.0779499495052134,10.0,683.9716796875,37.759910000000005,0.2529590909090909,71.60723055981455
1979,lzw-mp4-small-low-39,1.1190743070060378,20.0,1813.8203125,72.00729,0.2521209523809524,99.90997622473482
1980,lzw-mp4-small-low-40,1.099391458719046,12.0,1019.6796875,45.47555,0.2673823076923077,83.85966834875117
1981,lzw-mp4-small-low-41,1.121217344499985,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608852
1982,lzw-mp4-small-low-42,1.21183904600667,14.0,2389.3818359375,51.38156999999999,0.2513533333333333,185.0092908779839
1983,lzw-mp4-small-low-43,1.1189033642574062,7.0,750.703125,27.36574,0.2503125,109.59190836469196
1984,lzw-mp4-small-low-44,1.089350430822748,16.0,1072.1748046875,60.71064,0.2835023529411764,62.29369878851752
1985,lzw-mp4-small-low-45,1.12007294802414,21.0,1940.6806640625,75.34975,0.2512545454545455,102.50813584022784
1986,lzw-mp4-small-low-46,1.125474915307789,10.0,1152.6064453125,37.63498,0.2504545454545454,122.28140953805904
1987,lzw-mp4-small-low-47,1.130477186164497,24.0,2361.7333984375,88.14739999999999,0.273508,97.96057610967176
1988,lzw-mp4-small-low-48,1.073816133409656,11.0,720.3330078125,41.08828,0.2510416666666666,69.83442228977457
1989,lzw-mp4-small-low-49,1.0730561342508844,10.0,680.322265625,37.64632,0.2506818181818182,72.08905282102688
1990,lzw-mp4-small-low-50,1.0790083453194834,11.0,813.5478515625,41.07695,0.2508333333333333,78.95864077346546
1991,lzw-mp4-small-high-1,1.0727138594103305,12.0,770.03125,46.0044,0.2763538461538461,60.56803250437656
1992,lzw-mp4-small-high-2,1.0813082791864053,16.0,975.7373046875,57.88068,0.24679,68.30802468631994
1993,lzw-mp4-small-high-3,1.0528036114178714,9.0,456.4814453125,34.22701,0.25075,53.187946831632175
1994,lzw-mp4-small-high-4,1.020807448757364,4.0,92.1083984375,17.08516,0.2495,21.607754192834637
1995,lzw-mp4-small-high-5,1.0574095721122427,10.0,533.4267578125,39.26643999999999,0.2831636363636363,47.97508881449771
1996,lzw-mp4-small-high-6,1.0582012200371758,10.0,501.716796875,38.63811,0.2705654545454545,47.992173693984725
1997,lzw-mp4-small-high-7,1.0894702116999966,17.0,1189.7373046875,61.478,0.2491494444444444,77.67324075243944
1998,lzw-mp4-small-high-8,1.0760876638032504,13.0,872.423828125,47.92688999999999,0.2508928571428571,72.5537682076081
1999,lzw-mp4-small-high-9,1.0740347381417183,14.0,858.4833984375,53.72260999999999,0.2857719999999999,55.9184497802181
2000,lzw-mp4-small-high-10,1.091983007655018,18.0,1299.2109375,65.02338999999999,0.2506578947368421,79.71291161776524
2001,lzw-mp4-small-high-11,1.0763277987106743,13.0,884.435546875,47.882,0.2501857142857143,73.829750245465
2002,lzw-mp4-small-high-12,1.0661236618400476,12.0,687.65625,46.16058,0.2790030769230769,53.39383864645394
2003,lzw-mp4-small-high-13,1.0597588472492951,10.0,531.83203125,38.69413,0.2716890909090909,50.58912915623643
2004,lzw-mp4-small-high-14,1.0933617078327715,18.0,1322.0048828125,65.02454,0.2506710526315789,81.10573902827153
2005,lzw-mp4-small-high-15,1.029298966478836,5.0,164.69921875,20.53848,0.2508333333333333,31.969657981657992
2006,lzw-mp4-small-high-16,1.0546104537579386,10.0,482.412109375,38.3038,0.2638636363636364,47.73058931001864
2007,lzw-mp4-small-high-17,1.079955498508567,16.0,989.3740234375,60.0675,0.2751588235294117,59.860108897245695
2008,lzw-mp4-small-high-18,1.0635557625601608,10.0,595.662109375,37.64632,0.2506818181818182,63.11820064682109
2009,lzw-mp4-small-high-19,1.056554799354361,9.0,496.623046875,34.2497,0.25125,57.71172132284502
2010,lzw-mp4-small-high-20,1.084965975462684,17.0,1104.9609375,63.38498999999999,0.2725138888888889,63.96933819153213
2011,lzw-mp4-small-high-21,1.059328937616274,10.0,542.515625,38.639950000000006,0.2706027272727273,51.885203655321455
2012,lzw-mp4-small-high-22,1.071096168452172,12.0,747.763671875,44.46224,0.2501923076923077,67.22008708280077
2013,lzw-mp4-small-high-23,1.087967914554235,18.0,1190.830078125,65.01205999999999,0.2505263157894737,73.11433197246129
2014,lzw-mp4-small-high-24,1.071138440368793,13.0,784.361328125,50.20612,0.2867964285714285,54.47356201272248
2015,lzw-mp4-small-high-25,1.0679520413839243,12.0,688.353515625,45.50863,0.2679430769230769,56.45146706947507
2016,lzw-mp4-small-high-26,1.0304423667035798,5.0,161.7724609375,20.03833,0.23245,34.73069844381466
2017,lzw-mp4-small-high-27,1.0725901565296916,13.0,813.5859375,47.89288,0.2503571428571428,67.8535373012337
2018,lzw-mp4-small-high-28,1.0707526367703646,13.0,779.927734375,49.7543,0.2796792857142857,56.04842871986915
2019,lzw-mp4-small-high-29,1.088759816668848,17.0,1166.83984375,63.55061,0.2745433333333333,66.87759155394534
2020,lzw-mp4-small-high-30,1.0902590092541118,18.0,1255.42578125,64.85598999999999,0.2487152631578947,77.8284734400777
2021,lzw-mp4-small-high-31,1.0391138570693934,7.0,256.2587890625,27.35463,0.25000625,37.47115318363746
2022,lzw-mp4-small-high-32,1.0666886666123443,12.0,688.9521484375,47.02835,0.2937246153846154,49.87569647258958
2023,lzw-mp4-small-high-33,1.067647869540734,12.0,681.1298828125,44.63275,0.2530846153846153,60.29906001544562
2024,lzw-mp4-small-high-34,1.0424288818800562,8.0,296.5595703125,30.78504,0.2502777777777777,38.49017904740666
2025,lzw-mp4-small-high-35,1.0838779633681923,16.0,1045.05078125,58.18479,0.250735294117647,71.63288661537464
2026,lzw-mp4-small-high-36,1.0237908465408947,4.0,110.5322265625,18.55885,0.3145,18.9372628448686
2027,lzw-mp4-large-low-1,1.1258556883816446,28.0,2488.3154296875,95.49635,0.2480775,105.03433335238611
2028,lzw-mp4-large-low-2,1.1472639778377989,33.0,3447.4189453125,119.12946,0.2686364705882353,107.72336664431174
2029,lzw-mp4-large-low-3,1.1301574985121314,28.0,2682.8935546875,98.87755,0.2478541379310344,109.47364322112448
2030,lzw-mp4-large-low-4,1.1513646827307658,27.0,2888.009765625,94.86539,0.2707814814814814,112.4273310613957
2031,lzw-mp4-large-low-5,1.236807537582335,74.0,10816.3017578125,258.46295000000003,0.2559261333333333,163.51811153466903
2032,lzw-mp4-large-low-6,1.1952802580125186,48.0,5849.1357421875,170.15203999999997,0.2617302040816326,131.34111417135787
2033,lzw-mp4-large-low-7,1.1424765976337317,20.0,2183.9375,71.88655,0.2508533333333333,121.10795977793168
2034,lzw-mp4-large-low-8,1.115076287599016,23.0,2006.095703125,84.66611,0.2739179166666667,86.50109423557055
2035,lzw-mp4-large-low-9,1.1518827904035118,39.0,3776.734375,138.75397,0.2609272499999999,104.31615863254258
2036,lzw-mp4-large-low-10,1.2846000151509414,53.0,9098.6513671875,185.35608,0.2529155555555555,194.0861954295848
2037,lzw-mp4-large-low-11,1.1445135675758171,31.0,3301.1513671875,111.29343,0.2629275,112.8131949881342
2038,lzw-mp4-large-low-12,1.138637145677057,30.0,2987.1279296875,107.38302000000002,0.2598509677419355,107.05177440793324
2039,lzw-mp4-large-low-13,1.1736300744066257,43.0,4884.5517578125,152.20431,0.2587968181818181,124.00489607267188
2040,lzw-mp4-large-low-14,1.1515610247962342,40.0,3772.1357421875,140.43915,0.2513329268292683,106.8685044205753
2041,lzw-mp4-large-low-15,1.1727917638716288,45.0,4938.169921875,154.35948999999997,0.2524062222222222,126.74552600756324
2042,lzw-mp4-large-low-16,1.1276056456068908,25.0,2432.556640625,88.99434,0.2507846153846154,108.99327039195
2043,lzw-mp4-large-low-17,1.2379491079287208,19.0,3136.9560546875,69.17743999999999,0.258727,175.26782432277378
2044,lzw-mp4-large-low-18,1.1945590412167342,52.0,6581.9931640625,181.8957,0.2527994339622642,143.139302697276
2045,lzw-mp4-large-low-19,1.1918216481725667,41.0,4952.921875,140.33616999999998,0.2507792682926829,140.73438740352736
2046,lzw-mp4-large-low-20,1.1533109138493207,40.0,3830.6884765625,139.90347999999997,0.2484517073170731,110.2062772815938
2047,lzw-mp4-large-low-21,1.1912264543036433,53.0,6379.4052734375,181.04929,0.249277358490566,141.35153631337965
2048,lzw-mp4-large-low-22,1.226529602944317,66.0,9584.0595703125,230.00072,0.2529873134328357,164.71060627138482
2049,lzw-mp4-large-low-23,1.144198071475834,25.0,2651.7490234375,91.22986,0.2697465384615384,107.75552046250124
2050,lzw-mp4-large-low-24,1.2195747791519242,62.0,8842.23046875,217.99359,0.2590230158730158,156.59567067861255
2051,lzw-mp4-large-low-25,1.2188495455465032,43.0,5972.9755859375,149.04722,0.2603458139534883,153.92751578141784
2052,lzw-mp4-large-low-26,1.2125744880967744,59.0,8027.37109375,205.18606,0.2501031666666666,156.4250482070002
2053,lzw-mp4-large-low-27,1.108173982377922,20.0,1622.7109375,71.82798,0.2502380952380952,90.28052683414654
2054,lzw-mp4-large-low-28,1.1208585787182626,24.0,2223.96875,85.53918999999999,0.2504999999999999,103.79007285987925
2055,lzw-mp4-large-low-29,1.1110152891080196,22.0,1819.4228515625,79.54417000000001,0.2586317391304348,88.4389281248236
2056,lzw-mp4-large-low-30,1.1348888512469983,26.0,2644.05859375,92.45854,0.2511222222222222,113.8777553062506
2057,lzw-mp4-large-low-31,1.1931748250090268,51.0,6174.4208984375,177.46893999999998,0.2485805769230769,139.96088637981526
2058,lzw-mp4-large-low-32,1.1824494988781369,48.0,5669.0498046875,167.69303,0.2506630612244898,134.8667590814057
2059,lzw-mp4-large-low-33,1.106503405689013,21.0,1675.1396484375,75.62136000000001,0.2539772727272727,87.21911568336186
2060,lzw-mp4-large-low-34,1.125228581830231,24.0,2280.880859375,85.52323,0.2503592,106.52583592260932
2061,lzw-mp4-large-low-35,1.2623899686827715,108.0,13925.2529296875,374.38121000000007,0.2533939449541284,146.7887647063211
2062,lzw-mp4-large-low-36,1.1108323649882257,20.0,1731.17578125,72.08382999999999,0.2529247619047619,94.9537157212705
2063,lzw-mp4-large-high-1,1.1936511252693671,55.0,6788.939453125,191.57091000000003,0.2503548214285714,141.5521315717777
2064,lzw-mp4-large-high-2,1.2447555642071304,91.0,12217.3779296875,315.2830000000001,0.251695652173913,153.95781561359902
2065,lzw-mp4-large-high-3,1.2677558445470094,104.0,15570.89453125,359.49698,0.250988,172.57002370055437
2066,lzw-mp4-large-high-4,1.261376508360868,102.0,14634.470703125,352.37826000000007,0.2504074757281553,165.8519654547476
2067,lzw-mp4-large-high-5,1.2110829847833402,63.0,8290.9677734375,215.65142,0.2508244444444444,153.27913676364395
2068,lzw-mp4-large-high-6,1.2252009388316158,70.0,9968.435546875,242.60534,0.2494874647887323,164.69405377361585
2069,lzw-mp4-large-high-7,1.2151725548068204,63.0,8745.5498046875,219.54985,0.2524625,157.78186827029077
2070,lzw-mp4-large-high-8,1.1658925595962946,43.0,4634.974609375,151.1067,0.2532954545454545,121.09779681074568
2071,lzw-mp4-large-high-9,1.177436690677583,47.0,5425.2255859375,165.80529,0.2577135416666666,126.96446277399193
2072,lzw-mp4-large-high-10,1.1785103172642235,49.0,5523.052734375,171.03083999999996,0.2502906,129.02094597245815
2073,lzw-mp4-large-high-11,1.28631553084217,118.0,18797.3818359375,411.2242700000001,0.2580199159663865,177.15988743574573
2074,lzw-mp4-large-high-12,1.280614660608504,113.0,17806.578125,394.62585,0.2593352631578947,173.9936365148562
2075,lzw-mp4-large-high-13,1.2269597982337916,70.0,10052.2529296875,243.99244,0.2537960563380282,162.33126313182456
2076,lzw-mp4-large-high-14,1.2307556077157973,78.0,10300.3349609375,271.0993100000001,0.2527206329113924,150.3426618229729
2077,lzw-mp4-large-high-15,1.2210657219951755,68.0,9349.8076171875,236.26348,0.2510602898550724,157.62607172826532
2078,lzw-mp4-large-high-16,1.1821322093624027,50.0,5851.6279296875,173.82326999999998,0.247573725490196,135.97661837716575
2079,lzw-mp4-large-high-17,1.257780758712124,100.0,14182.6708984375,346.5806300000001,0.2526885148514852,161.94525798677685
2080,lzw-mp4-large-high-18,1.28404405048889,117.0,18503.3623046875,403.3127800000001,0.2496922881355932,183.73992699173812
2081,lzw-mp4-large-high-19,1.211769044125143,60.0,8203.79296875,209.39399,0.2529524590163934,154.88578950805157
2082,lzw-mp4-large-high-20,1.2728631888499828,109.0,16417.498046875,373.18185000000005,0.250967247706422,175.29495290724952
2083,lzw-mp4-large-high-21,1.2399463478360266,79.0,11508.5537109375,274.05718,0.2514145,167.02798538827196
2084,lzw-mp4-large-high-22,1.2692241699710776,106.0,15883.884765625,365.72027,0.2497014018691588,173.93489341410432
2085,lzw-mp4-large-high-23,1.2856700227831184,118.0,18725.2314453125,407.88059,0.2518231092436975,182.30499732215867
2086,lzw-mp4-large-high-24,1.3235708607458054,151.0,27140.630859375,517.24391,0.2513576158940397,208.7528934235731
2087,lzw-mp4-large-high-25,1.2464498017240335,94.0,12362.5107421875,330.62342,0.2634407368421052,141.93520703825553
2088,lzw-mp4-large-high-26,1.2911544357616225,120.0,19472.3466796875,414.45628,0.2513138842975206,186.94897386968736
2089,lzw-mp4-large-high-27,1.2358555933434,75.0,10986.279296875,259.98861,0.2503532894736842,168.78856128904062
2090,lzw-mp4-large-high-28,1.214945385095504,66.0,8731.1953125,229.18102,0.2502892537313432,152.21338772306018
2091,lzw-mp4-large-high-29,1.2184072804554475,66.0,9088.9375,229.00907,0.2497232835820895,158.9283582624195
2092,lzw-mp4-large-high-30,1.2574387711797588,97.0,13917.85546875,335.20438,0.250254081632653,165.91340178094234
2093,lzw-mp4-large-high-31,1.22090529060714,67.0,9318.8046875,234.19916999999995,0.2554701470588236,155.75238293356654
2094,lzw-mp4-large-high-32,1.214745503918231,66.0,8784.9755859375,231.11842,0.2566662686567164,148.09391083284763
2095,lzw-mp4-large-high-33,1.2250423298930553,68.0,9714.6171875,235.49841,0.2596838235294118,158.85204687909226
2096,lzw-mp4-large-high-34,1.343265561822743,203.0,33857.7626953125,697.3161,0.2497607843137255,194.40360523133197
2097,lzw-mp4-large-high-35,1.236826370933464,75.0,11177.2763671875,260.86985000000004,0.2529105263157895,169.4124002058117
2098,lzw-mp4-large-high-36,1.1913597704612302,55.0,6622.2119140625,191.12538,0.2486003571428571,139.3743850392121
2099,lzw-mp4-large-high-37,1.2711190745444982,107.0,16179.4443359375,366.52512,0.2513600934579439,175.61577654504595
2100,lzw-mp4-large-high-38,1.2513691277040009,95.0,13164.3720703125,328.37294999999995,0.2502758333333333,160.18205382274107
2101,lzw-mp4-large-high-39,1.2190246718042084,75.0,9178.966796875,257.66897,0.2535914666666666,140.4743534822635
2102,lzw-mp4-large-high-40,1.2640907871304468,102.0,14986.9541015625,352.7713700000001,0.2512490291262136,169.08911587879652
2103,lzw-mp4-large-high-41,1.2709403781768138,107.0,16132.9326171875,370.86528,0.2532280555555555,171.7850329794422
2104,lzw-mp4-large-high-42,1.2418915581164849,90.0,11765.5009765625,313.99165,0.2568712087912087,145.87366542456297
2105,lzw-mp4-large-high-43,1.2982669316659066,129.0,21386.703125,449.1705500000001,0.2579077692307692,184.61549198326367
2106,lzw-mp4-large-high-44,1.2241160973224734,67.0,9563.33984375,235.09788999999995,0.2583851470588235,157.43210872535553
2107,lzw-mp4-large-high-45,1.173162181799724,48.0,5170.4658203125,169.98702000000003,0.2609875510204082,116.54512684863715
2108,lzw-mp4-large-high-46,1.1700932900281478,45.0,4972.0185546875,158.16049,0.2541839130434782,123.67635514321734
2109,lzw-mp4-large-high-47,1.2854143158634488,117.0,18682.021484375,406.48683,0.2556243220338983,179.79400823576654
2110,lzw-mp4-large-high-48,1.1522913184556591,40.0,3923.4755859375,139.72651,0.2474997560975609,113.45336136904844
2111,lzw-mp4-large-high-49,1.1213367499466154,25.0,2330.58984375,89.58357999999998,0.2557826923076923,101.710615206002
2112,lzw-mp4-large-high-50,1.2047334970608614,59.0,7769.4130859375,202.45312,0.2526703389830508,151.8831080338689
2113,lzw-flv-small-low-1,1.212906845257284,41.0,5507.982421875,144.47992999999997,0.2545645238095237,149.7570039341399
2114,lzw-flv-small-low-2,1.1268580513296458,23.0,2237.1826171875,82.11989,0.2505208333333333,108.74498296942484
2115,lzw-flv-small-low-3,1.196315931991564,26.0,3681.5947265625,92.37779,0.2504629629629629,159.12004652673917
2116,lzw-flv-small-low-4,1.213011764001377,24.0,3598.818359375,87.31939999999999,0.266204,154.82268951586957
2117,lzw-flv-small-low-5,1.082598863494589,13.0,936.1826171875,47.89288,0.2503571428571428,78.0781712271159
2118,lzw-flv-small-low-6,1.1369551670015607,25.0,2525.19140625,90.36309,0.2623946153846154,106.499681921271
2119,lzw-flv-small-low-7,1.0933217254902947,16.0,1158.7197265625,58.33331,0.2526617647058823,78.61804776715725
2120,lzw-flv-small-low-8,1.1427658064375736,16.0,1665.7841796875,58.00936,0.2484594117647059,115.57534711198826
2121,lzw-flv-small-low-9,1.0804216455234608,13.0,855.01953125,49.02647,0.2682142857142857,65.02247636194124
2122,lzw-flv-small-low-10,1.1271795938789035,26.0,2336.3701171875,92.1329,0.2484629629629629,102.06227427004691
2123,lzw-flv-small-low-11,1.11061149533229,16.0,1319.56640625,58.19614,0.2508823529411764,90.3788803000467
2124,lzw-flv-small-low-12,1.132421764111154,17.0,1687.33984375,63.87872999999999,0.2785627777777777,94.8250770198328
2125,lzw-flv-small-low-13,1.255078109350506,7.0,1542.0009765625,27.54712,0.2553125,219.24836816738517
2126,lzw-flv-small-low-14,1.083394879336614,12.0,907.0830078125,44.44004,0.2498153846153846,81.70589844176193
2127,lzw-flv-small-low-15,1.0955565064487116,18.0,1292.3427734375,65.06986,0.2511973684210526,79.06472431638475
2128,lzw-flv-small-low-16,1.1295466724064096,25.0,2257.01171875,87.31861,0.2661968,97.10110449185056
2129,lzw-flv-small-low-17,1.136092484668545,29.0,2889.38671875,102.76040999999996,0.2513333333333333,111.87415103714343
2130,lzw-flv-small-low-18,1.1255378285038975,13.0,1434.0615234375,49.61642,0.2775071428571428,104.15213870818474
2131,lzw-flv-small-low-19,1.0965756399957196,19.0,1334.37109375,67.90138,0.244656,80.32341298345725
2132,lzw-flv-small-low-20,1.124162155466193,18.0,1726.6435546875,65.00072,0.2503947368421053,106.08630632128646
2133,lzw-flv-small-low-21,1.1026511482980714,17.0,1308.1142578125,63.07115000000001,0.2686683333333333,77.19664895274616
2134,lzw-flv-small-low-22,1.1008060725297806,5.0,517.2822265625,20.52714,0.2504166666666667,100.63194853690528
2135,lzw-flv-small-low-23,1.1218150422449935,7.0,789.0869140625,27.38841,0.2509375,114.81336714514664
2136,lzw-flv-small-low-24,1.1139489908630913,18.0,1530.6796875,65.01205999999999,0.2505263157894737,93.9803460386149
2137,lzw-flv-small-low-25,1.0841472390734124,14.0,974.435546875,53.75684,0.2862753333333333,63.31920563259211
2138,lzw-flv-small-low-26,1.171164008990156,18.0,2288.404296875,64.98938,0.2502631578947368,140.6997871472825
2139,lzw-flv-small-low-27,1.1091484972640893,21.0,1753.6162109375,75.4083,0.2518413636363636,92.3396744606345
2140,lzw-flv-small-low-28,1.1337470941173755,27.0,2638.0859375,97.40882999999997,0.2631407142857143,102.9206600332288
2141,lzw-flv-small-low-29,1.118964809128185,23.0,2076.2705078125,82.10856,0.2504166666666667,100.9792798601195
2142,lzw-flv-small-low-30,1.0648635022951507,9.0,535.9951171875,35.27873,0.2739439999999999,55.460795934526864
2143,lzw-flv-small-low-31,1.1664483503285688,14.0,1856.9052734375,48.06316,0.2530392857142857,152.68257499358566
2144,lzw-flv-small-low-32,1.0752107970258402,9.0,607.3486328125,34.166720000000005,0.2494199999999999,71.26946434841935
2145,lzw-flv-small-low-33,1.2273414304699397,30.0,4486.177734375,106.84916999999996,0.2560529032258064,163.97423681217902
2146,lzw-flv-small-low-34,1.1056370023118671,20.0,1672.091796875,72.01238,0.2521742857142857,92.07721020488545
2147,lzw-flv-small-low-35,1.133303447781565,22.0,2190.4482421875,78.79501,0.2514491304347826,110.5564647052191
2148,lzw-flv-small-low-36,1.0870198286440589,12.0,928.67578125,45.98111,0.2759592307692307,73.18797702082055
2149,lzw-flv-small-low-37,1.1893638937655069,19.0,2618.2265625,68.0129,0.245886,156.56047468479352
2150,lzw-flv-small-low-38,1.0999155478501073,17.0,1314.583984375,61.62746,0.2509805555555555,84.99120607474669
2151,lzw-flv-small-low-39,1.1384752437934262,14.0,1591.765625,53.85724,0.287752,102.71093371343927
2152,lzw-flv-small-low-40,1.094201473421926,10.0,846.6484375,37.66991,0.2511545454545454,89.48855307108253
2153,lzw-flv-small-low-41,1.132112161703736,10.0,1133.333984375,37.65811,0.2509181818181818,119.94088808578958
2154,lzw-flv-small-low-42,1.1599972710988489,27.0,3217.8154296875,98.1955,0.2693367857142857,121.6673001741962
2155,lzw-flv-small-low-43,1.1157734639697443,19.0,1465.3203125,68.56807,0.2520075,84.8002589480021
2156,lzw-flv-small-low-44,1.1217724372739608,23.0,2096.6259765625,82.00082,0.2494266666666666,102.50850130995023
2157,lzw-flv-small-low-45,1.1250942451987591,25.0,2338.0537109375,90.92866,0.2671919230769231,96.2344053360937
2158,lzw-flv-small-low-46,1.0985153063001047,11.0,933.8671875,41.06585,0.2506291666666667,90.73454999534938
2159,lzw-flv-small-low-47,1.0963737072065989,18.0,1272.556640625,66.81957,0.2715063157894736,70.14448136055658
2160,lzw-flv-small-low-48,1.1000353696583995,19.0,1418.0078125,69.53208999999998,0.2626374999999999,77.64913179578573
2161,lzw-flv-small-low-49,1.0607578208858248,9.0,511.7568359375,34.19301,0.25,59.86683663561646
2162,lzw-flv-small-low-50,1.012512721674958,1.0,33.4501953125,6.86151,0.252525,19.305212103517437
2163,lzw-flv-small-high-1,1.0616831565914842,10.0,559.515625,37.61322,0.2500181818181817,59.49769106859257
2164,lzw-flv-small-high-2,1.058406858224043,9.0,499.6953125,35.9619,0.28901,48.07837454607011
2165,lzw-flv-small-high-4,1.05476715448183,9.0,473.494140625,34.36628,0.2538209999999999,54.28183668757367
2166,lzw-flv-small-high-5,1.0793703994110722,16.0,944.2392578125,58.21927,0.2511823529411764,64.56931406104945
2167,lzw-flv-small-high-6,1.049359542568645,8.0,374.568359375,30.78504,0.2502777777777777,48.61486413217072
2168,lzw-flv-small-high-7,1.0505108745044656,9.0,409.0224609375,35.94939,0.288735,39.405441731831694
2169,lzw-flv-small-high-8,1.0338870209247335,6.0,195.544921875,24.09382,0.255,31.827366141290707
2170,lzw-flv-small-high-9,1.0757207174497132,16.0,904.259765625,58.15078,0.2502941176470588,62.127949493129535
2171,lzw-flv-small-high-10,1.054504619762381,9.0,450.576171875,34.23836,0.251,52.43020374623819
2172,lzw-flv-small-high-11,1.0536892323029263,9.0,445.78515625,34.22702,0.25075,51.94162984068817
2173,lzw-flv-small-high-12,1.059934897937432,10.0,544.75390625,39.75482,0.2929545454545454,46.77462569464998
2174,lzw-flv-small-high-13,1.0313264441846297,5.0,167.8798828125,20.68584,0.25625,31.67098875837582
2175,lzw-flv-small-high-14,1.0669101937599057,11.0,672.8447265625,41.06768,0.2506624999999999,65.36199761962766
2176,lzw-flv-small-high-15,1.0737659233631371,13.0,844.5146484375,47.95161,0.2512821428571429,70.08779008953502
