,Unnamed: 0,algo-format-size-repetation,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency,size,entropy
922,922,lzw-mp4-large-high-1,1.1936511252693671,54.0,6788.939453125,188.54868,0.2519532727272727,142.9086231908947,41846.517578125,7.998873427561783
923,923,lzw-mp4-large-high-2,1.2447555642071304,90.0,12217.3779296875,312.82244000000003,0.2540374725274725,153.73838907811952,62134.0283203125,7.998591874075082
924,924,lzw-mp4-large-high-3,1.2677558445470094,104.0,15570.89453125,359.50033,0.2509950476190476,172.5635701088254,73724.2265625,7.9988830724587014
925,925,lzw-mp4-large-high-4,1.261376508360868,100.0,14634.470703125,345.58087000000006,0.2505056435643564,169.04791223378678,70624.470703125,7.999043849124437
926,926,lzw-mp4-large-high-5,1.2110829847833402,62.0,8290.9677734375,214.72855,0.2475936507936507,155.94660770805493,47569.2060546875,7.996201507485088
927,927,lzw-mp4-large-high-6,1.2252009388316158,71.0,9968.435546875,245.69544,0.24848625,163.2779529572546,54233.0625,7.999256524351341
928,928,lzw-mp4-large-high-7,1.2151725548068204,64.0,8745.5498046875,223.10399,0.252882,155.01076603618424,49389.9052734375,7.9981413907691685
929,929,lzw-mp4-large-high-8,1.1658925595962946,43.0,4634.974609375,150.57612999999995,0.2506359090909091,122.81401659111292,32574.591796875,7.996138378445729
930,930,lzw-mp4-large-high-9,1.177436690677583,47.0,5425.2255859375,166.52813,0.261034375,124.805146299231,36000.7822265625,7.997413679035952
931,931,lzw-mp4-large-high-10,1.1785103172642235,49.0,5523.052734375,173.51512999999997,0.2612476,121.8398990629995,36462.736328125,7.995192755251931
932,932,lzw-mp4-large-high-11,1.28631553084217,120.0,18797.3818359375,415.0943,0.2587814166666666,174.9917231368266,84450.0615234375,7.998532463653088
933,933,lzw-mp4-large-high-12,1.280614660608504,115.0,17806.578125,398.8461500000001,0.2541964655172414,175.63277273905103,81262.201171875,7.998952566917723
934,934,lzw-mp4-large-high-13,1.2269597982337916,70.0,10052.2529296875,243.1456,0.2511656338028169,164.60263250608185,54343.1494140625,7.998572051592924
935,935,lzw-mp4-large-high-14,1.2307556077157973,81.0,10300.3349609375,278.01746,0.2528697530864197,146.51510214298474,54937.7548828125,7.996904359095725
936,936,lzw-mp4-large-high-15,1.2210657219951755,66.0,9349.8076171875,229.05786,0.2498838805970149,163.35003586537218,51644.0517578125,7.997769758354551
937,937,lzw-mp4-large-high-16,1.1821322093624027,49.0,5851.6279296875,171.34093,0.251658,135.70781043915684,37980.0908203125,7.998423583622088
938,938,lzw-mp4-large-high-17,1.257780758712124,99.0,14182.6708984375,340.24230000000006,0.246278,169.25601123049285,69201.0166015625,7.999312027740466
939,939,lzw-mp4-large-high-18,1.28404405048889,117.0,18503.3623046875,406.24445,0.2551711864406779,178.4972702565367,83645.9423828125,7.998398546703051
940,940,lzw-mp4-large-high-19,1.211769044125143,62.0,8203.79296875,216.33696999999995,0.253224126984127,149.75415009532313,46943.1328125,7.995564430979566
941,941,lzw-mp4-large-high-20,1.2728631888499828,109.0,16417.498046875,379.7071800000001,0.2571855454545454,168.11699069036575,76585.005859375,7.999056279893998
942,942,lzw-mp4-large-high-21,1.2399463478360266,78.0,11508.5537109375,272.87046000000004,0.2576650632911392,163.68492705409122,59471.5830078125,7.997631388106212
