,algo-format-size-repetation,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
1809,huffman-png-small-high-28,0.999964693234591,7.0,-0.8828125,27.38887,0.25095,-0.1284420294892332
1810,huffman-png-small-high-29,0.9999661682863538,7.0,-0.8828125,27.36574,0.2503125,-0.1288779856926859
1811,huffman-png-small-high-30,0.999965474312328,6.0,-0.751953125,23.9351,0.25,-0.1256653408592402
1812,huffman-png-small-high-31,0.9999646159204952,7.0,-0.8828125,28.02415,0.2684625,-0.1173417051307438
1813,huffman-png-small-high-32,0.9999603887268068,7.0,-0.8828125,27.91965,0.2655825,-0.119058127933787
1814,huffman-png-small-high-33,0.9999672644252624,8.0,-0.8828125,30.8304,0.2513888888888889,-0.1139051174000892
1815,huffman-png-small-high-34,0.9999620025417104,7.0,-0.8828125,27.37731,0.2506312499999999,-0.1286596839123821
1816,huffman-png-small-high-35,1.0000461434814931,7.0,1.111328125,27.36573,0.2503125,0.1622380545486771
1817,huffman-png-small-high-36,0.999965502590244,8.0,-0.8828125,30.83062,0.2513944444444445,-0.1139017874335845
1818,huffman-png-small-high-37,0.9999949595810284,8.0,-0.1328125,31.92859,0.2782988888888889,-0.0149467833390329
1819,huffman-png-small-high-38,0.9999618043538728,7.0,-0.8828125,27.97812,0.26719375,-0.1180928625769325
1820,huffman-png-small-high-39,0.9999975760861424,7.0,-0.0576171875,27.5249,0.2547,-0.0082185908484536
1821,huffman-png-small-high-40,0.9999660263510746,7.0,-0.8828125,27.41178,0.25158125,-0.1280126728617209
1822,huffman-png-small-high-41,0.9999632042219412,7.0,-0.8828125,27.38842,0.2509375,-0.1284505380442016
1823,huffman-png-small-high-42,0.9999953577474552,7.0,-0.1171875,27.42288,0.2518875,-0.0169653025939709
1824,huffman-png-small-high-43,0.9999572545000396,6.0,-0.8828125,24.60578,0.27113,-0.1323286138012266
1825,huffman-png-small-high-44,0.9999631541829112,7.0,-0.8828125,28.29552,0.27594375,-0.1130655324642237
1826,huffman-png-small-high-45,1.00002217096837,6.0,0.4716796875,24.61527,0.2714285714285714,0.070597124050918
1827,huffman-png-small-high-46,0.9999622548990136,7.0,-0.8828125,27.35439,0.25,-0.1290926246207647
1828,huffman-png-small-high-47,1.000025324549935,7.0,0.640625,27.42288,0.2518875,0.0927436541803744
1829,huffman-png-small-high-48,0.9999658073894696,7.0,-0.8828125,27.433770000000003,0.2521875,-0.1276025707981984
1830,huffman-png-small-high-49,0.99996339823477,7.0,-0.87890625,27.42265,0.25188125,-0.1272439939061717
1831,huffman-png-small-high-50,1.0000362097303568,8.0,0.943359375,31.95646,0.2789822222222222,0.1058137184609546
1832,huffman-png-large-low-1,1.0004756781443978,13.0,19.0078125,48.05228,0.2528678571428571,1.5643160887539385
1833,huffman-png-large-low-2,1.0002884439429516,14.0,12.212890625,51.36034,0.251042,0.9472054570754856
1834,huffman-png-large-low-3,1.000343425333819,14.0,14.34375,51.34619,0.2508333333333333,1.1137026015379097
1835,huffman-png-large-low-4,1.0005847397768417,14.0,24.9560546875,53.0466,0.2758333333333332,1.7055781658794154
1836,huffman-png-large-low-5,1.0003229709866748,13.0,12.7470703125,47.96136999999999,0.2514357142857142,1.0570410071067906
1837,huffman-png-large-low-6,1.000343124904321,14.0,14.41796875,51.38018999999999,0.2513333333333333,1.1164988570203431
1838,huffman-png-large-low-7,1.0004316862510765,14.0,18.0830078125,52.44579,0.2669999999999999,1.2913643024654462
1839,huffman-png-large-low-8,1.0002247305249528,13.0,8.845703125,48.57372,0.2610821428571429,0.6975154410594134
1840,huffman-png-large-low-9,1.0002317920790231,14.0,10.2060546875,51.32352,0.2505,0.793841367143819
1841,huffman-png-large-low-10,1.0003678933463596,12.0,14.2978515625,44.49626,0.2507692307692307,1.281365501021815
1842,huffman-png-large-low-11,1.0002550395856795,14.0,10.7763671875,52.44694,0.2670166666666667,0.7695092705987289
1843,huffman-png-large-low-12,1.0002966234414674,13.0,11.642578125,48.02891,0.2525,0.9600305377954592
1844,huffman-png-large-low-13,1.0003677415244137,12.0,13.4482421875,44.49625,0.2507692307692307,1.20522425245734
1845,huffman-png-large-low-14,1.0003836731847104,13.0,15.9228515625,47.93846,0.251075,1.322919130380816
1846,huffman-png-large-low-15,1.000486387545689,15.0,21.79296875,56.48856000000001,0.27453125,1.405284010063664
1847,huffman-png-large-low-16,1.0004599610392948,13.0,18.861328125,48.11196999999999,0.2538078571428571,1.544593020346525
1848,huffman-png-large-low-17,1.0006375747235048,13.0,26.3486328125,48.06116,0.2530078571428572,2.1668548889659256
1849,huffman-png-large-low-18,1.000422922335863,13.0,16.5986328125,47.98593000000001,0.2518228571428572,1.3736094012783255
1850,huffman-png-large-low-19,1.0004630056218164,14.0,19.15234375,52.39078,0.2661906666666666,1.3733278892101048
1851,huffman-png-large-low-20,1.0003211681142796,14.0,13.5537109375,51.36953999999999,0.2511766666666666,1.0504448342656356
1852,huffman-png-large-low-21,1.000506562895933,13.0,20.9267578125,47.96342,0.2514678571428571,1.7350393328860885
1853,huffman-png-large-low-22,1.0002897938595663,14.0,12.21875,52.46011,0.2672106666666666,0.87165332592908
1854,huffman-png-large-low-23,1.000117525853428,13.0,4.9521484375,48.5735,0.2610785714285714,0.3905017893533059
1855,huffman-png-large-low-24,1.0006353746837051,13.0,26.0634765625,47.87021000000001,0.25,2.1778451828391807
1856,huffman-png-large-low-25,1.000481567103828,13.0,19.73046875,47.99628,0.2519857142857142,1.631375383370468
1857,huffman-png-large-low-26,1.0004330817388007,13.0,16.98828125,49.59908,0.2772342857142857,1.2354605510859775
1858,huffman-png-large-low-27,1.0004214563288925,15.0,18.9541015625,54.89273,0.252535,1.3673093878038316
1859,huffman-png-large-low-28,1.000187195336692,12.0,6.6240234375,43.86304,0.240026923076923,0.62916300007332
1860,huffman-png-large-low-29,1.0002961342785643,11.0,10.19140625,41.04294,0.2502083333333333,0.9924162823551034
1861,huffman-png-large-low-30,1.0005525639764017,11.0,19.603515625,42.32551,0.2737791666666667,1.6917312279509606
1862,huffman-png-large-low-31,1.0008897544647355,12.0,34.1279296875,44.62094999999999,0.2528846153846154,3.024466105170628
1863,huffman-png-large-low-32,1.0004190780829918,12.0,15.0927734375,44.46224,0.2501923076923077,1.3567622805823167
1864,huffman-png-large-low-33,1.0003503481505764,13.0,13.537109375,47.92735,0.2509,1.1257497518945387
1865,huffman-png-large-low-34,1.0003684595146591,11.0,12.3056640625,42.90667,0.2844591666666666,1.0082316148967665
1866,huffman-png-large-low-35,1.0002425846245486,11.0,8.2978515625,41.19032,0.2529166666666667,0.7965133263680418
1867,huffman-png-large-low-36,1.000305681572403,12.0,11.0830078125,44.49626,0.2507692307692307,0.9932529930398593
1868,huffman-png-large-low-37,1.000428088634033,11.0,14.6953125,41.05427,0.2504166666666667,1.4294114658369854
1869,huffman-png-large-low-38,1.0005715374409965,11.0,20.0849609375,42.22211,0.2718791666666666,1.7496659028465922
1870,huffman-png-large-low-39,1.0003926526164713,12.0,14.8017578125,45.17688,0.2623153846153846,1.2490312294137835
1871,huffman-png-large-low-40,1.000536267759251,13.0,20.9072265625,47.96159,0.2514392857142857,1.7336831134583566
1872,huffman-png-large-low-41,1.0009847198508364,13.0,39.1640625,48.00623999999999,0.2521428571428571,3.235514669920107
1873,huffman-png-large-low-42,1.0003194400096742,12.0,11.4228515625,45.63056,0.2700115384615384,0.9271209849447548
1874,huffman-png-large-low-43,1.0004771460404909,12.0,17.7548828125,45.21319999999999,0.2629315384615384,1.493516008264855
1875,huffman-png-large-low-44,1.000297425543799,12.0,10.7158203125,44.49693,0.2507807692307692,0.9602872084789106
1876,huffman-png-large-low-45,1.0002323771358197,11.0,8.0810546875,41.05427,0.2504166666666667,0.7860433200293099
1877,huffman-png-large-low-46,1.0003144532070074,11.0,10.794921875,42.18789,0.27125,0.9433263195814794
1878,huffman-png-large-low-47,1.0003265713408416,11.0,11.32421875,41.80246,0.2641666666666666,1.0254828315682527
1879,huffman-png-large-low-48,1.000494128924775,10.0,15.9482421875,37.65765,0.2509090909090909,1.6878863871020529
1880,huffman-png-large-low-49,1.0002475036092455,12.0,9.4169921875,44.38626999999999,0.2489030769230769,0.8523800846626838
1881,huffman-png-large-low-50,1.0007629675703682,12.0,29.1865234375,44.825,0.2563461538461538,2.5400090436719616
1882,huffman-png-large-high-1,1.0000325942308492,9.0,0.9091796875,35.36062,0.27575,0.0932425907828984
1883,huffman-png-large-high-2,1.0000630423645078,7.0,1.580078125,27.60657,0.2569512499999999,0.2227488010675546
1884,huffman-png-large-high-3,1.0000144720610085,7.0,0.3544921875,27.45643,0.2528125,0.0510697882699634
1885,huffman-png-large-high-4,0.9999660149410248,7.0,-0.845703125,27.39975,0.25125,-0.1228472006884981
1886,huffman-png-large-high-5,1.0000419618324925,8.0,1.1259765625,30.81905,0.251111111111111,0.145493695012766
1887,huffman-png-large-high-6,1.0000395971351923,9.0,1.1533203125,35.512159999999994,0.279092,0.1163658280742866
1888,huffman-png-large-high-7,0.9999802587052592,8.0,-0.5029296875,31.465200000000003,0.2669444444444444,-0.0598764286681751
1889,huffman-png-large-high-8,1.000058459210551,8.0,1.595703125,30.78503,0.2502777777777777,0.2071048284630773
1890,huffman-png-large-high-9,0.999966471346126,7.0,-0.845703125,27.37731,0.2506312499999999,-0.1232514228629678
1891,huffman-png-large-high-10,1.0000414685183483,8.0,1.1005859375,30.80771,0.2508333333333333,0.1424227254559269
1892,huffman-png-large-high-11,1.0000403693413895,8.0,1.03515625,30.80817,0.2508444444444444,0.1339477798203687
1893,huffman-png-large-high-12,1.000142403480373,7.0,3.49609375,28.64672,0.285625,0.4272793943902311
1894,huffman-png-large-high-13,0.9999648121201394,7.0,-0.84375,27.50177,0.2540624999999999,-0.1207570716478286
1895,huffman-png-large-high-14,1.0000101506104175,8.0,0.26953125,30.81904,0.251111111111111,0.0348276434112882
1896,huffman-png-large-high-15,1.0000624401956142,8.0,1.7119140625,30.83038,0.2513888888888889,0.2208803101041123
1897,huffman-png-large-high-16,0.9999635468170676,6.0,-0.84375,23.99247,0.2518071428571428,-0.1396595955787613
1898,huffman-png-large-high-17,0.99998721999259,8.0,-0.330078125,30.79638,0.2505555555555555,-0.0427772672576144
1899,huffman-png-large-high-18,1.0000949647201685,8.0,2.541015625,32.68347,0.2967966666666666,0.2619510582159095
1900,huffman-png-large-high-19,1.0001215054700496,8.0,3.0908203125,30.898390000000003,0.2530555555555555,0.3952956461329219
1901,huffman-png-large-high-20,1.0000508143674154,7.0,1.2373046875,27.36574,0.2503125,0.1806287697706118
1902,huffman-png-large-high-21,1.000070506840366,7.0,1.7177734375,27.41155,0.251575,0.249094883935633
1903,huffman-png-large-high-22,1.0000989064817318,7.0,2.4482421875,27.42312,0.25189375,0.3544215506402268
1904,huffman-png-large-high-23,1.0000680134252784,8.0,1.765625,30.84172,0.2516666666666666,0.227475266516303
1905,huffman-png-large-high-24,1.0000425208697987,7.0,0.9638671875,28.40889,0.27906875,0.1215770842897919
1906,huffman-png-large-high-25,1.0000515628813338,7.0,1.2587890625,27.4932,0.25382625,0.1803811434992144
1907,huffman-png-large-high-26,1.0001096001344296,9.0,3.0166015625,30.80772,0.2508333333333333,0.3903670418192156
1908,huffman-png-large-high-27,1.0000016576392303,5.0,0.0322265625,20.53847,0.2508333333333333,0.0062554800836295
1909,huffman-png-large-high-28,0.9999603281754496,6.0,-0.8271484375,24.02579,0.2528571428571428,-0.136154045710339
1910,huffman-png-large-high-29,0.9999851630477248,5.0,-0.2861328125,20.56206,0.2517,-0.0552863381965808
1911,huffman-png-large-high-30,1.0000022907169444,6.0,0.0478515625,25.12539,0.2875,0.0066243834380801
1912,huffman-png-large-high-31,1.0000899266528651,6.0,1.7822265625,24.54726,0.2692857142857143,0.2696165672850485
1913,huffman-png-large-high-32,1.0001022620383144,5.0,1.970703125,20.651840000000004,0.2549999999999999,0.3742159318016994
1914,huffman-png-large-high-33,1.0000518659385536,6.0,1.0927734375,23.96911,0.2510714285714285,0.1815854002862395
1915,huffman-png-large-high-34,0.999960767149978,6.0,-0.8271484375,23.42012,0.2337757142857142,-0.1510758147540833
1916,huffman-png-large-high-35,1.0001357862811766,6.0,3.01953125,23.98045,0.2514285714285714,0.500803750128656
1917,huffman-png-large-high-36,1.0001582365519082,6.0,3.2783203125,23.96934,0.2510785714285714,0.5447354761475474
1918,huffman-png-large-high-37,1.000090004705228,6.0,1.9208984375,25.27691,0.2922742857142857,0.2600098575501264
1919,huffman-png-large-high-38,1.0000458397167793,7.0,1.068359375,28.14365,0.27175625,0.1396874544405537
1920,huffman-png-large-high-39,1.0001160764635026,7.0,2.5947265625,27.25993,0.24739625,0.3847456772816608
1921,huffman-png-large-high-40,1.000100199520493,6.0,2.171875,23.9351,0.25,0.3629606728194158
1922,huffman-png-large-high-41,1.000052540111503,5.0,0.9736328125,20.50446,0.2495833333333333,0.190252899692036
1923,huffman-png-large-high-42,1.0000642870943313,5.0,1.2734375,20.54982,0.25125,0.2466400172945069
1924,huffman-png-large-high-43,0.9999572746880422,5.0,-0.8271484375,20.52714,0.2504166666666667,-0.1609132398536499
1925,huffman-png-large-high-44,0.9999793264379008,6.0,-0.462890625,25.27322,0.2921571428571429,-0.062690437181987
1926,huffman-png-large-high-45,1.0000552628688393,6.0,1.103515625,24.61527,0.2714285714285714,0.1651651142392079
1927,huffman-png-large-high-46,1.0000063910693535,6.0,0.138671875,23.95777,0.2507142857142857,0.0230867561435055
1928,huffman-png-large-high-47,1.0000027117756338,8.0,0.068359375,30.85565,0.2520077777777778,0.0087912258831071
1929,huffman-png-large-high-48,1.0001133976870027,5.0,2.1064453125,20.5505,0.2512749999999999,0.4079233015341861
1930,huffman-png-large-high-49,0.9999780520744764,6.0,-0.4501953125,23.99248,0.2518071428571428,-0.074517415193426
1931,huffman-png-large-high-50,1.0000155270072637,6.0,0.30859375,23.99224,0.2517999999999999,0.051081142593002
1932,huffman-mp4-small-low-1,1.0005188017439786,5.0,9.0673828125,21.4567,0.2845833333333333,1.484942237272694
1933,huffman-mp4-small-low-2,1.008311305655312,2.0,82.81640625,10.85871,0.2941666666666666,25.926547423531083
1934,huffman-mp4-small-low-3,1.002529432728103,6.0,54.3896484375,24.0598,0.2539285714285714,8.902514082965501
1935,huffman-mp4-small-low-4,1.001481970233395,6.0,29.900390625,24.01445,0.2525,4.931088932449478
1936,huffman-mp4-small-low-5,1.0031426539678914,5.0,49.873046875,20.309800000000003,0.2424283333333333,10.129240405436562
1937,huffman-mp4-small-low-6,1.0053923733189245,3.0,69.3115234375,13.68854,0.250625,20.2033750116918
1938,huffman-mp4-small-low-7,1.0014955750966907,3.0,18.3681640625,13.7119,0.2519125,5.317633412542447
1939,huffman-mp4-small-low-8,1.0201449446097302,3.0,258.669921875,13.66586,0.249375,75.90249495269127
1940,huffman-mp4-small-low-9,1.0030266024660084,4.0,43.892578125,17.82201,0.282,8.733439166489887
1941,huffman-mp4-small-low-10,1.0005126682351269,3.0,6.115234375,14.09664,0.273125,1.5883128278707856
1942,huffman-mp4-small-low-11,1.0015566297067815,3.0,21.1328125,14.35828,0.28755,5.118485880730397
1943,huffman-mp4-small-low-12,1.0007040496525892,3.0,9.25390625,13.74522,0.25375,2.6531838747661585
1944,huffman-mp4-small-low-13,1.0005609445368713,3.0,6.5224609375,13.69987,0.25125,1.8949116694054988
1945,huffman-mp4-small-low-14,1.0006309083742848,5.0,11.9287109375,20.52714,0.2504166666666667,2.320608293757182
1946,huffman-mp4-small-low-15,1.0005725802184195,3.0,6.4775390625,13.71121,0.251875,1.8756387419445808
1947,huffman-mp4-small-low-16,1.0121966425944915,4.0,190.0869140625,17.10783,0.2505,44.355712925454895
1948,huffman-mp4-small-low-17,1.0619287719500763,5.0,1135.826171875,20.52714,0.2504166666666667,220.96332525197428
1949,huffman-mp4-small-low-18,1.013063985093143,1.0,93.416015625,6.8386,0.25,54.64043261778727
1950,huffman-mp4-small-low-19,1.0004206934388198,4.0,6.849609375,18.21877,0.2995,1.2553069259673408
1951,huffman-mp4-small-low-20,1.064589777032279,3.0,769.8671875,14.23267,0.280625,192.75385464950307
1952,huffman-mp4-small-low-21,1.0017480184352907,5.0,31.005859375,20.66386,0.2554416666666666,5.874089820899422
1953,huffman-mp4-small-low-22,1.00033988775542,4.0,5.5712890625,17.130509999999997,0.2514999999999999,1.2931455510221566
1954,huffman-mp4-small-low-23,1.0007984914938073,3.0,10.7734375,13.66586,0.249375,3.161290572709285
1955,huffman-mp4-small-low-24,1.001203839566326,3.0,11.275390625,12.86769,0.20537,4.26671862677101
1956,huffman-mp4-small-low-25,1.0006477910626523,6.0,13.4169921875,23.98045,0.2514285714285714,2.225272549488229
1957,huffman-mp4-small-low-26,1.0011242737725463,4.0,15.70703125,17.14185,0.252,3.63610048432938
1958,huffman-mp4-small-low-27,1.0081988632144108,6.0,170.0234375,24.30572,0.2616757142857143,26.732334299924894
1959,huffman-mp4-small-low-28,1.0020413737031744,7.0,46.802734375,28.30663,0.27625,5.985229004509813
1960,huffman-mp4-small-low-29,1.0029907200449086,6.0,65.0556640625,24.52179,0.2684842857142857,9.8812997477866
1961,huffman-mp4-small-low-30,1.0003964049515717,6.0,8.5068359375,23.96935,0.2510785714285714,1.4135206294400502
1962,huffman-mp4-small-low-31,1.0025174340400655,3.0,32.8818359375,13.69988,0.25125,9.552855853899551
1963,huffman-mp4-small-low-32,1.0014411035655797,1.0,10.140625,6.8386,0.25,5.931404088556137
1964,huffman-mp4-small-low-33,1.040462803918919,4.0,619.330078125,17.11963,0.2510199999999999,144.11841357088886
1965,huffman-mp4-small-low-34,1.00427828432922,4.0,60.9482421875,17.141849999999998,0.252,14.109218311830451
1966,huffman-mp4-small-low-35,1.000517030578269,3.0,6.0,13.70033,0.2512749999999999,1.7428938625952877
1967,huffman-mp4-small-low-36,1.0250581922320332,4.0,400.3017578125,17.83612,0.282622,79.41108798985874
1968,huffman-mp4-small-low-37,1.021910271072981,1.0,162.98828125,6.861269999999999,0.2525,94.07852242578365
1969,huffman-mp4-small-low-38,1.003049390494725,2.0,28.7548828125,11.16479,0.3166666666666666,8.133148325414563
1970,huffman-mp4-small-low-39,1.0003223498103466,5.0,5.4931640625,20.61782,0.25375,1.0499624689767506
1971,huffman-mp4-small-low-40,1.001169631805663,3.0,13.1767578125,13.68854,0.250625,3.840847326984959
1972,huffman-mp4-small-low-41,1.0027103311993082,5.0,48.849609375,20.54982,0.25125,9.46121698244312
1973,huffman-mp4-small-low-42,1.0503572066440436,3.0,655.3134765625,13.68854,0.250625,191.0150471464696
1974,huffman-mp4-small-low-43,1.0249524809445576,1.0,171.9794921875,6.84994,0.25125,99.9272243689043
1975,huffman-mp4-small-low-44,1.000828892472997,3.0,10.826171875,13.6772,0.25,3.1661953835580383
1976,huffman-mp4-small-low-45,1.002446568941623,5.0,44.1826171875,20.53847,0.2508333333333333,8.576263194656088
1977,huffman-mp4-small-low-46,1.0093604370345977,2.0,95.8759765625,10.98341,0.3033333333333333,28.777460552619065
1978,huffman-mp4-small-low-47,1.001665732416018,6.0,34.0283203125,24.53593,0.2689285714285714,5.157046452972944
1979,huffman-mp4-small-low-48,1.000998918522373,2.0,10.45703125,10.3826,0.2591666666666667,3.88618203854916
1980,huffman-mp4-small-low-49,1.0007923228890356,2.0,7.9111328125,10.29214,0.2525166666666666,3.043988046085496
1981,huffman-mp4-small-low-50,1.0017387722707558,3.0,19.28515625,13.6772,0.25,5.640088980200626
1982,huffman-mp4-small-high-1,1.0001312008072205,3.0,1.490234375,13.69987,0.25125,0.4329443341088174
1983,huffman-mp4-small-high-2,1.0000806830300182,3.0,1.046875,13.68854,0.250625,0.3051499543858205
1984,huffman-mp4-small-high-3,0.9999144905017938,2.0,-0.7783203125,10.29191,0.2525,-0.2995028797539346
1985,huffman-mp4-small-high-5,0.9999207881351956,2.0,-0.7783203125,10.2579,0.25,-0.3035008383782255
1986,huffman-mp4-small-high-6,1.0001608218316815,2.0,1.466796875,10.24656,0.2491666666666666,0.5745157595006418
1987,huffman-mp4-small-high-7,1.00026363514568,4.0,3.818359375,17.856009999999998,0.2835,0.7542916794246366
1988,huffman-mp4-small-high-8,0.9999977838651134,3.0,-0.02734375,14.03995,0.27,-0.007213212878119
1989,huffman-mp4-small-high-9,0.9999375091344866,3.0,-0.7783203125,14.15378,0.276275,-0.199041821006559
1990,huffman-mp4-small-high-10,0.9999677732962188,4.0,-0.4970703125,17.20986,0.255,-0.1132661940967128
1991,huffman-mp4-small-high-11,1.0000044632254883,3.0,0.0556640625,13.69988,0.25125,0.0161715655511352
1992,huffman-mp4-small-high-12,0.9999298050615218,2.0,-0.7783203125,10.26924,0.2508333333333333,-0.3021584969212511
1993,huffman-mp4-small-high-13,1.0001784364103068,2.0,1.6826171875,10.28057,0.2516666666666667,0.6503429390852377
1994,huffman-mp4-small-high-14,1.0001017537604415,4.0,1.5751953125,17.11986,0.25103,0.3665291973413968
1995,huffman-mp4-small-high-16,0.9999164613225882,2.0,-0.7783203125,10.2579,0.25,-0.3035008383782255
1996,huffman-mp4-small-high-17,0.9999417608479736,3.0,-0.7783203125,13.6772,0.25,-0.2276256287836691
1997,huffman-mp4-small-high-18,1.0001623632564798,2.0,1.6181640625,10.26924,0.2508333333333333,0.6282015425326387
1998,huffman-mp4-small-high-19,0.9999161172804611,2.0,-0.7783203125,10.76803,0.2875,-0.2514109903999637
1999,huffman-mp4-small-high-20,0.999944840996386,3.0,-0.7783203125,14.31201,0.285,-0.1908151590805401
2000,huffman-mp4-small-high-21,0.999919657201371,2.0,-0.7783203125,10.38491,0.2593366666666666,-0.2889959144935793
2001,huffman-mp4-small-high-22,1.0002575263596003,2.0,2.900390625,10.28057,0.2516666666666666,1.1210206204777462
2002,huffman-mp4-small-high-23,0.9999471562258884,3.0,-0.7783203125,13.68854,0.250625,-0.2268698821319952
2003,huffman-mp4-small-high-24,0.9999341019891196,3.0,-0.7783203125,13.71121,0.251875,-0.2253707338051909
2004,huffman-mp4-small-high-25,1.0002120871624969,2.0,2.2939453125,10.26992,0.2508833333333333,0.8903160207136006
2005,huffman-mp4-small-high-26,1.0001248539877203,1.0,0.68359375,6.82726,0.24875,0.4025210081188423
2006,huffman-mp4-small-high-27,0.9999352602914,3.0,-0.7783203125,13.71121,0.251875,-0.2253707338051909
2007,huffman-mp4-small-high-28,0.999934063052103,3.0,-0.7783203125,13.70033,0.251275,-0.2260882826315827
2008,huffman-mp4-small-high-29,1.0002240481077629,3.0,3.2060546875,13.6772,0.25,0.9376348046383765
2009,huffman-mp4-small-high-30,0.9999486777237302,4.0,-0.7783203125,18.37511,0.306396,-0.1382436926709686
2010,huffman-mp4-small-high-31,0.99994735804818,1.0,-0.3583984375,6.84994,0.25125,-0.2082443704304081
2011,huffman-mp4-small-high-32,0.9999293758902228,2.0,-0.7783203125,10.25836,0.2500333333333333,-0.303446769383525
2012,huffman-mp4-small-high-33,1.0000745884778337,2.0,0.8017578125,10.26924,0.2508333333333333,0.3112573726127317
2013,huffman-mp4-small-high-34,0.9998931891963754,1.0,-0.7783203125,6.8386,0.25,-0.4552512575673383
2014,huffman-mp4-small-high-35,1.0002059240300178,3.0,2.7802734375,13.70011,0.2512625,0.807673399497754
2015,huffman-mp4-large-low-1,1.000397548087716,7.0,8.845703125,27.39976,0.25125,1.284930182124412
2016,huffman-mp4-large-low-2,1.0004902812126728,8.0,13.1611328125,32.02068,0.2805555555555555,1.4650209939512235
2017,huffman-mp4-large-low-3,1.0002796462326298,7.0,6.5126953125,27.52698,0.2547574999999999,0.9286995071308236
2018,huffman-mp4-large-low-4,1.0054705162461683,7.0,119.521484375,27.37708,0.250625,17.41945098753758
2019,huffman-mp4-large-low-5,1.000407304580141,19.0,23.0,68.49983,0.251255,1.3363604969002254
2020,huffman-mp4-large-low-6,1.0037438787423762,12.0,133.537109375,45.5101,0.2679676923076923,10.949940139583818
2021,huffman-mp4-large-low-7,1.0102276047813887,5.0,177.2958984375,21.195030000000003,0.2749649999999999,30.42196320077172
2022,huffman-mp4-large-low-8,1.000388437928207,5.0,7.5478515625,20.6405,0.2545833333333333,1.4363926315395927
2023,huffman-mp4-large-low-9,1.0003852794596046,9.0,11.03125,34.2962,0.2522749999999999,1.2749833375064272
2024,huffman-mp4-large-low-10,1.030290107416404,13.0,1207.400390625,48.04208,0.2527071428571428,99.4516498787074
2025,huffman-mp4-large-low-11,1.0003943013588636,8.0,10.3046875,30.7848,0.2502722222222222,1.3374755132454776
2026,huffman-mp4-large-low-12,1.0005554325111066,7.0,13.619140625,28.60089,0.28436125,1.6745562554390296
2027,huffman-mp4-large-low-13,1.0009133744612366,10.0,30.12890625,38.17981,0.2613772727272727,3.01912977410862
2028,huffman-mp4-large-low-14,1.000377946765339,9.0,10.828125,34.261030000000005,0.2515,1.2566515061076158
2029,huffman-mp4-large-low-15,1.0004234439585895,10.0,14.1865234375,37.69212,0.2516,1.4959420772551586
2030,huffman-mp4-large-low-16,1.000786023834236,6.0,16.8828125,23.94712,0.2503785714285714,2.815751665002321
2031,huffman-mp4-large-low-17,1.0095931578469164,4.0,155.0751953125,17.13051,0.2514999999999999,35.99432674244792
2032,huffman-mp4-large-low-18,1.000538032591337,13.0,21.7314453125,48.92446,0.2666071428571429,1.666060583336969
2033,huffman-mp4-large-low-19,1.007982726329479,10.0,243.7099609375,37.74926,0.2527454545454545,25.543563470460874
2034,huffman-mp4-large-low-20,1.0003837967722016,9.0,11.0556640625,34.28369,0.252,1.2796663016057612
2035,huffman-mp4-large-low-21,1.0003413245980457,12.0,13.5595703125,44.54411999999999,0.2515807692307692,1.2099797530409444
2036,huffman-mp4-large-low-22,1.000446681161792,17.0,23.1689453125,64.0305,0.2804227777777777,1.2903457161712977
2037,huffman-mp4-large-low-23,1.0040012577524982,6.0,83.8564453125,24.08361,0.2546785714285714,13.671698038848202
2038,huffman-mp4-large-low-24,1.000552096414537,16.0,27.099609375,58.28682,0.2520588235294118,1.844551410195955
2039,huffman-mp4-large-low-25,1.0139249644661517,11.0,456.8603515625,41.09963,0.25125,44.24248242527242
2040,huffman-mp4-large-low-26,1.0007637689767563,15.0,34.9462890625,57.0815,0.282704375,2.16557464685876
2041,huffman-mp4-large-low-27,1.0014076382139183,5.0,23.3671875,20.65207,0.2550083333333333,4.436990329208722
2042,huffman-mp4-large-low-28,1.0003685948823948,6.0,7.599609375,23.98068,0.2514357142857142,1.2603837941336762
2043,huffman-mp4-large-low-29,1.000453777037884,5.0,8.2587890625,20.53848,0.2508333333333333,1.6031081608927356
2044,huffman-mp4-large-low-30,1.0009810879446672,7.0,21.8037109375,27.38841,0.2509375,3.172473683672769
2045,huffman-mp4-large-low-31,1.0016193100466035,12.0,61.65625,45.24443999999999,0.2634615384615384,5.172430526883242
2046,huffman-mp4-large-low-32,1.000444450318211,11.0,16.322265625,42.29106,0.2731458333333333,1.4129841511075452
2047,huffman-mp4-large-low-33,1.0003886179347374,5.0,6.7607421875,20.52714,0.2504166666666667,1.3152330100434688
2048,huffman-mp4-large-low-34,1.000759636293963,6.0,15.556640625,23.95778,0.2507142857142857,2.589942759560938
2049,huffman-mp4-large-low-35,1.0006649075630438,22.0,44.5166015625,78.79126999999998,0.2514130434782609,2.2472743576913263
2050,huffman-mp4-large-low-36,1.00076795121161,5.0,13.314453125,21.75144,0.2954166666666666,2.0720504527581185
2051,huffman-mp4-large-high-1,0.999980840880008,13.0,-0.8017578125,47.94957,0.25125,-0.0665506670997626
2052,huffman-mp4-large-high-2,0.9999870964833816,20.0,-0.8017578125,71.90732,0.2510714285714285,-0.0444091850960588
2053,huffman-mp4-large-high-3,0.9999891250253712,27.0,-0.8017578125,95.44152,0.2476460714285714,-0.0339214501614573
