__run_id,__done,data_type,avg_cpu,total_energy,,,,,,,,,,,
run_51,DONE,txt-small-high-2, , ,"{0: '2023-10-06 17:27:56', 1: '2023-10-06 17:27:57', 2: '2023-10-06 17:27:58'}","{0: 0.2398, 1: 0.25, 2: 0.2551}","{0: 3.37303, 1: 3.4193, 2: 3.44243}","{0: 3.37303, 1: 3.4193, 2: 3.44243}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6845512617531557, 1: 1.6845512617531557, 2: 1.6845512617531557}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4638.2646484375, 1: 4638.2646484375, 2: 4638.2646484375}","{0: 10.23476, 1: 10.23476, 2: 10.23476}","{0: 0.2483, 1: 0.2483, 2: 0.2483}","{0: 1825.1608400424423, 1: 1825.1608400424423, 2: 1825.1608400424423}"
run_52,DONE,txt-small-high-3, , ,"{0: '2023-10-06 17:28:01', 1: '2023-10-06 17:28:02'}","{0: 0.23958, 1: 0.25}","{0: 3.37207, 1: 3.4193}","{0: 3.37207, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6797067855367198, 1: 1.6797067855367198}","{0: 1.0, 1: 1.0}","{0: 3897.0703125, 1: 3897.0703125}","{0: 6.79137, 1: 6.79137}","{0: 0.24479, 1: 0.24479}","{0: 2344.159602609758, 1: 2344.159602609758}"
run_53,DONE,txt-small-high-4, , ,"{0: '2023-10-06 17:28:05', 1: '2023-10-06 17:28:06', 2: '2023-10-06 17:28:07'}","{0: 0.24, 1: 0.25, 2: 0.2551}","{0: 3.37396, 1: 3.4193, 2: 3.44243}","{0: 3.37396, 1: 3.4193, 2: 3.44243}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6797367655067141, 1: 1.6797367655067141, 2: 1.6797367655067141}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4221.26953125, 1: 4221.26953125, 2: 4221.26953125}","{0: 10.23569, 1: 10.23569, 2: 10.23569}","{0: 0.24836666666666665, 1: 0.24836666666666665, 2: 0.24836666666666665}","{0: 1660.4761807622108, 1: 1660.4761807622108, 2: 1660.4761807622108}"
run_54,DONE,txt-small-high-5, , ,"{0: '2023-10-06 17:28:09', 1: '2023-10-06 17:28:10'}","{0: 0.2398, 1: 0.25}","{0: 3.37303, 1: 3.4193}","{0: 3.37303, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6758105494711175, 1: 1.6758105494711175}","{0: 1.0, 1: 1.0}","{0: 3850.458984375, 1: 3850.458984375}","{0: 6.79233, 1: 6.79233}","{0: 0.2449, 1: 0.2449}","{0: 2314.754509580723, 1: 2314.754509580723}"
run_55,DONE,txt-small-high-6, , ,"{0: '2023-10-06 17:28:14', 1: '2023-10-06 17:28:15', 2: '2023-10-06 17:28:16'}","{0: 0.2449, 1: 0.245, 2: 0.255}","{0: 3.39616, 1: 3.39663, 2: 3.44197}","{0: 3.39616, 1: 3.39663, 2: 3.44197}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6773962612279882, 1: 1.6773962612279882, 2: 1.6773962612279882}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4417.8203125, 1: 4417.8203125, 2: 4417.8203125}","{0: 10.23476, 1: 10.23476, 2: 10.23476}","{0: 0.2483, 1: 0.2483, 2: 0.2483}","{0: 1738.415817957981, 1: 1738.415817957981, 2: 1738.415817957981}"
run_56,DONE,txt-small-high-7, , ,"{0: '2023-10-06 17:28:18', 1: '2023-10-06 17:28:19', 2: '2023-10-06 17:28:20'}","{0: 0.25521, 1: 0.45, 2: 0.245}","{0: 3.44292, 1: 4.32618, 2: 3.39663}","{0: 3.44292, 1: 4.32618, 2: 3.39663}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6841971164078489, 1: 1.6841971164078489, 2: 1.6841971164078489}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4156.5322265625, 1: 4156.5322265625, 2: 4156.5322265625}","{0: 11.16573, 1: 11.16573, 2: 11.16573}","{0: 0.31673666666666667, 1: 0.31673666666666667, 2: 0.31673666666666667}","{0: 1175.2917516562547, 1: 1175.2917516562547, 2: 1175.2917516562547}"
run_57,DONE,txt-small-high-8, , ,"{0: '2023-10-06 17:28:22', 1: '2023-10-06 17:28:23', 2: '2023-10-06 17:28:24'}","{0: 0.23958, 1: 0.31, 2: 0.34}","{0: 3.37207, 1: 3.69137, 2: 3.8274}","{0: 3.37207, 1: 3.69137, 2: 3.8274}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.684483584348075, 1: 1.684483584348075, 2: 1.684483584348075}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4092.251953125, 1: 4092.251953125, 2: 4092.251953125}","{0: 10.89084, 1: 10.89084, 2: 10.89084}","{0: 0.29652666666666666, 1: 0.29652666666666666, 2: 0.29652666666666666}","{0: 1267.176853159847, 1: 1267.176853159847, 2: 1267.176853159847}"
run_58,DONE,txt-small-high-9, , ,"{0: '2023-10-06 17:28:27', 1: '2023-10-06 17:28:28', 2: '2023-10-06 17:28:29'}","{0: 0.24468, 1: 0.25521, 2: 0.255}","{0: 3.39518, 1: 3.44292, 2: 3.44197}","{0: 3.39518, 1: 3.44292, 2: 3.44197}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6814876419862959, 1: 1.6814876419862959, 2: 1.6814876419862959}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4143.525390625, 1: 4143.525390625, 2: 4143.525390625}","{0: 10.28007, 1: 10.28007, 2: 10.28007}","{0: 0.25163, 1: 0.25163, 2: 0.25163}","{0: 1601.8118969958148, 1: 1601.8118969958148, 2: 1601.8118969958148}"
run_59,DONE,txt-small-high-10, , ,"{0: '2023-10-06 17:28:31', 1: '2023-10-06 17:28:32', 2: '2023-10-06 17:28:33'}","{0: 0.23438, 1: 0.255, 2: 0.25}","{0: 3.34845, 1: 3.44197, 2: 3.4193}","{0: 3.34845, 1: 3.44197, 2: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6721133861888593, 1: 1.6721133861888593, 2: 1.6721133861888593}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 3996.53125, 1: 3996.53125, 2: 3996.53125}","{0: 10.20972, 1: 10.20972, 2: 10.20972}","{0: 0.24646, 1: 0.24646, 2: 0.24646}","{0: 1588.2648962609562, 1: 1588.2648962609562, 2: 1588.2648962609562}"
run_60,DONE,txt-small-high-11, , ,"{0: '2023-10-06 17:28:35', 1: '2023-10-06 17:28:36', 2: '2023-10-06 17:28:37'}","{0: 0.2449, 1: 0.27551, 2: 0.25}","{0: 3.39616, 1: 3.53497, 2: 3.4193}","{0: 3.39616, 1: 3.53497, 2: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6863032313410533, 1: 1.6863032313410533, 2: 1.6863032313410533}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4783.681640625, 1: 4783.681640625, 2: 4783.681640625}","{0: 10.35043, 1: 10.35043, 2: 10.35043}","{0: 0.25680333333333333, 1: 0.25680333333333333, 2: 0.25680333333333333}","{0: 1799.7128600459323, 1: 1799.7128600459323, 2: 1799.7128600459323}"
run_61,DONE,txt-small-high-12, , ,"{0: '2023-10-06 17:28:40', 1: '2023-10-06 17:28:41'}","{0: 0.2449, 1: 0.25}","{0: 3.39616, 1: 3.4193}","{0: 3.39616, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6814642317949045, 1: 1.6814642317949045}","{0: 1.0, 1: 1.0}","{0: 3805.4140625, 1: 3805.4140625}","{0: 6.81546, 1: 6.81546}","{0: 0.24745, 1: 0.24745}","{0: 2256.4166064611413, 1: 2256.4166064611413}"
run_62,DONE,txt-small-high-13, , ,"{0: '2023-10-06 17:28:44', 1: '2023-10-06 17:28:45'}","{0: 0.2398, 1: 0.25}","{0: 3.37303, 1: 3.4193}","{0: 3.37303, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.669836644487505, 1: 1.669836644487505}","{0: 1.0, 1: 1.0}","{0: 3939.2275390625, 1: 3939.2275390625}","{0: 6.79233, 1: 6.79233}","{0: 0.2449, 1: 0.2449}","{0: 2368.1189040868517, 1: 2368.1189040868517}"
run_63,DONE,txt-small-high-14, , ,"{0: '2023-10-06 17:28:48', 1: '2023-10-06 17:28:49'}","{0: 0.2449, 1: 0.25}","{0: 3.39616, 1: 3.4193}","{0: 3.39616, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6766786950833414, 1: 1.6766786950833414}","{0: 1.0, 1: 1.0}","{0: 4013.96484375, 1: 4013.96484375}","{0: 6.81546, 1: 6.81546}","{0: 0.24745, 1: 0.24745}","{0: 2380.0765915177467, 1: 2380.0765915177467}"
run_64,DONE,txt-small-high-15, , ,"{0: '2023-10-06 17:28:52', 1: '2023-10-06 17:28:53'}","{0: 0.23958, 1: 0.25}","{0: 3.37207, 1: 3.4193}","{0: 3.37207, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6784146333237224, 1: 1.6784146333237224}","{0: 1.0, 1: 1.0}","{0: 3830.427734375, 1: 3830.427734375}","{0: 6.79137, 1: 6.79137}","{0: 0.24479, 1: 0.24479}","{0: 2304.072863873404, 1: 2304.072863873404}"
run_65,DONE,txt-small-high-16, , ,"{0: '2023-10-06 17:28:56', 1: '2023-10-06 17:28:57'}","{0: 0.22449, 1: 0.255}","{0: 3.30363, 1: 3.44197}","{0: 3.30363, 1: 3.44197}","{0: 0.0, 1: 0.0}","{0: 1.672831460473567, 1: 1.672831460473567}","{0: 1.0, 1: 1.0}","{0: 3901.3271484375, 1: 3901.3271484375}","{0: 6.7456, 1: 6.7456}","{0: 0.23974499999999999, 1: 0.23974499999999999}","{0: 2412.360598914966, 1: 2412.360598914966}"
run_66,DONE,txt-small-high-17, , ,"{0: '2023-10-06 17:29:00', 1: '2023-10-06 17:29:01'}","{0: 0.23958, 1: 0.25}","{0: 3.37207, 1: 3.4193}","{0: 3.37207, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6784703733352175, 1: 1.6784703733352175}","{0: 1.0, 1: 1.0}","{0: 3591.3232421875, 1: 3591.3232421875}","{0: 6.79137, 1: 6.79137}","{0: 0.24479, 1: 0.24479}","{0: 2160.247105946831, 1: 2160.247105946831}"
run_67,DONE,txt-small-high-18, , ,"{0: '2023-10-06 17:29:04', 1: '2023-10-06 17:29:05', 2: '2023-10-06 17:29:06'}","{0: 0.23469, 1: 0.25, 2: 0.255}","{0: 3.3499, 1: 3.4193, 2: 3.44197}","{0: 3.3499, 1: 3.4193, 2: 3.44197}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6816718965488449, 1: 1.6816718965488449, 2: 1.6816718965488449}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4225.4990234375, 1: 4225.4990234375, 2: 4225.4990234375}","{0: 10.21117, 1: 10.21117, 2: 10.21117}","{0: 0.24656333333333333, 1: 0.24656333333333333, 2: 0.24656333333333333}","{0: 1678.3170491872424, 1: 1678.3170491872424, 2: 1678.3170491872424}"
run_68,DONE,txt-small-high-19, , ,"{0: '2023-10-06 17:29:09', 1: '2023-10-06 17:29:10'}","{0: 0.23469, 1: 0.255}","{0: 3.3499, 1: 3.44197}","{0: 3.3499, 1: 3.44197}","{0: 0.0, 1: 0.0}","{0: 1.681164274947349, 1: 1.681164274947349}","{0: 1.0, 1: 1.0}","{0: 3920.0478515625, 1: 3920.0478515625}","{0: 6.791869999999999, 1: 6.791869999999999}","{0: 0.244845, 1: 0.244845}","{0: 2357.2777884699317, 1: 2357.2777884699317}"
run_69,DONE,txt-small-high-20, , ,"{0: '2023-10-06 17:29:13', 1: '2023-10-06 17:29:14'}","{0: 0.23469, 1: 0.25}","{0: 3.3499, 1: 3.4193}","{0: 3.3499, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6803356013260093, 1: 1.6803356013260093}","{0: 1.0, 1: 1.0}","{0: 3984.1083984375, 1: 3984.1083984375}","{0: 6.7692, 1: 6.7692}","{0: 0.242345, 1: 0.242345}","{0: 2428.6209463473747, 1: 2428.6209463473747}"
run_70,DONE,txt-small-high-21, , ,"{0: '2023-10-06 17:29:17', 1: '2023-10-06 17:29:18'}","{0: 0.22959, 1: 0.2551}","{0: 3.32676, 1: 3.44243}","{0: 3.32676, 1: 3.44243}","{0: 0.0, 1: 0.0}","{0: 1.6857501334083178, 1: 1.6857501334083178}","{0: 1.0, 1: 1.0}","{0: 3820.0380859375, 1: 3820.0380859375}","{0: 6.76919, 1: 6.76919}","{0: 0.24234499999999998, 1: 0.24234499999999998}","{0: 2328.6108933079618, 1: 2328.6108933079618}"
run_71,DONE,txt-small-high-22, , ,"{0: '2023-10-06 17:29:21', 1: '2023-10-06 17:29:22'}","{0: 0.32653, 1: 0.325}","{0: 3.76632, 1: 3.75938}","{0: 3.76632, 1: 3.75938}","{0: 0.0, 1: 0.0}","{0: 1.6819557124854088, 1: 1.6819557124854088}","{0: 1.0, 1: 1.0}","{0: 3784.30078125, 1: 3784.30078125}","{0: 7.5257000000000005, 1: 7.5257000000000005}","{0: 0.32576499999999997, 1: 0.32576499999999997}","{0: 1543.5984130027457, 1: 1543.5984130027457}"
run_72,DONE,txt-small-high-23, , ,"{0: '2023-10-06 17:29:25', 1: '2023-10-06 17:29:26', 2: '2023-10-06 17:29:27'}","{0: 0.24479, 1: 0.25, 2: 0.43}","{0: 3.39568, 1: 3.4193, 2: 4.2355}","{0: 3.39568, 1: 3.4193, 2: 4.2355}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.686808349813698, 1: 1.686808349813698, 2: 1.686808349813698}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4262.734375, 1: 4262.734375, 2: 4262.734375}","{0: 11.05048, 1: 11.05048, 2: 11.05048}","{0: 0.30826333333333333, 1: 0.30826333333333333, 2: 0.30826333333333333}","{0: 1251.3686138526941, 1: 1251.3686138526941, 2: 1251.3686138526941}"
run_73,DONE,txt-small-high-24, , ,"{0: '2023-10-06 17:29:29', 1: '2023-10-06 17:29:30', 2: '2023-10-06 17:29:31'}","{0: 0.23958, 1: 0.25, 2: 0.25}","{0: 3.37207, 1: 3.4193, 2: 3.4193}","{0: 3.37207, 1: 3.4193, 2: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.67615098048833, 1: 1.67615098048833, 2: 1.67615098048833}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4011.771484375, 1: 4011.771484375, 2: 4011.771484375}","{0: 10.21067, 1: 10.21067, 2: 10.21067}","{0: 0.24652666666666667, 1: 0.24652666666666667, 2: 0.24652666666666667}","{0: 1593.7420929556806, 1: 1593.7420929556806, 2: 1593.7420929556806}"
run_74,DONE,txt-small-high-25, , ,"{0: '2023-10-06 17:29:34', 1: '2023-10-06 17:29:35'}","{0: 0.25, 1: 0.2551}","{0: 3.4193, 1: 3.44243}","{0: 3.4193, 1: 3.44243}","{0: 0.0, 1: 0.0}","{0: 1.6660026541207396, 1: 1.6660026541207396}","{0: 1.0, 1: 1.0}","{0: 3820.3349609375, 1: 3820.3349609375}","{0: 6.86173, 1: 6.86173}","{0: 0.25255, 1: 0.25255}","{0: 2204.552495507837, 1: 2204.552495507837}"
run_75,DONE,txt-small-high-26, , ,"{0: '2023-10-06 17:29:38', 1: '2023-10-06 17:29:39'}","{0: 0.23469, 1: 0.25}","{0: 3.3499, 1: 3.4193}","{0: 3.3499, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.671455089553841, 1: 1.671455089553841}","{0: 1.0, 1: 1.0}","{0: 3756.76171875, 1: 3756.76171875}","{0: 6.7692, 1: 6.7692}","{0: 0.242345, 1: 0.242345}","{0: 2290.0356336113737, 1: 2290.0356336113737}"
run_76,DONE,txt-small-high-27, , ,"{0: '2023-10-06 17:29:42', 1: '2023-10-06 17:29:43', 2: '2023-10-06 17:29:44'}","{0: 0.2398, 1: 0.25, 2: 0.27128}","{0: 3.37303, 1: 3.4193, 2: 3.51578}","{0: 3.37303, 1: 3.4193, 2: 3.51578}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6743140717801515, 1: 1.6743140717801515, 2: 1.6743140717801515}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 3956.8486328125, 1: 3956.8486328125, 2: 3956.8486328125}","{0: 10.30811, 1: 10.30811, 2: 10.30811}","{0: 0.2536933333333333, 1: 0.2536933333333333, 2: 0.2536933333333333}","{0: 1513.0780732231246, 1: 1513.0780732231246, 2: 1513.0780732231246}"
run_77,DONE,txt-small-high-28, , ,"{0: '2023-10-06 17:29:46', 1: '2023-10-06 17:29:47'}","{0: 0.23469, 1: 0.255}","{0: 3.3499, 1: 3.44197}","{0: 3.3499, 1: 3.44197}","{0: 0.0, 1: 0.0}","{0: 1.6811168505299015, 1: 1.6811168505299015}","{0: 1.0, 1: 1.0}","{0: 4002.2685546875, 1: 4002.2685546875}","{0: 6.791869999999999, 1: 6.791869999999999}","{0: 0.244845, 1: 0.244845}","{0: 2406.7203066656443, 1: 2406.7203066656443}"
run_78,DONE,txt-small-high-29, , ,"{0: '2023-10-06 17:29:50', 1: '2023-10-06 17:29:51'}","{0: 0.2449, 1: 0.25}","{0: 3.39616, 1: 3.4193}","{0: 3.39616, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6694685500190396, 1: 1.6694685500190396}","{0: 1.0, 1: 1.0}","{0: 3617.47265625, 1: 3617.47265625}","{0: 6.81546, 1: 6.81546}","{0: 0.24745, 1: 0.24745}","{0: 2144.976930478665, 1: 2144.976930478665}"
run_79,DONE,txt-small-high-30, , ,"{0: '2023-10-06 17:29:54', 1: '2023-10-06 17:29:55'}","{0: 0.25, 1: 0.25}","{0: 3.4193, 1: 3.4193}","{0: 3.4193, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6752163541799205, 1: 1.6752163541799205}","{0: 1.0, 1: 1.0}","{0: 3612.103515625, 1: 3612.103515625}","{0: 6.8386, 1: 6.8386}","{0: 0.25, 1: 0.25}","{0: 2112.773676264148, 1: 2112.773676264148}"
run_80,DONE,txt-small-high-31, , ,"{0: '2023-10-06 17:29:58', 1: '2023-10-06 17:29:59'}","{0: 0.2449, 1: 0.25}","{0: 3.39616, 1: 3.4193}","{0: 3.39616, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6764009041312262, 1: 1.6764009041312262}","{0: 1.0, 1: 1.0}","{0: 3783.86328125, 1: 3783.86328125}","{0: 6.81546, 1: 6.81546}","{0: 0.24745, 1: 0.24745}","{0: 2243.6380914569777, 1: 2243.6380914569777}"
run_81,DONE,txt-small-high-32, , ,"{0: '2023-10-06 17:30:02', 1: '2023-10-06 17:30:03'}","{0: 0.23958, 1: 0.25}","{0: 3.37207, 1: 3.4193}","{0: 3.37207, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6781625353126928, 1: 1.6781625353126928}","{0: 1.0, 1: 1.0}","{0: 3952.72265625, 1: 3952.72265625}","{0: 6.79137, 1: 6.79137}","{0: 0.24479, 1: 0.24479}","{0: 2377.635512857221, 1: 2377.635512857221}"
run_82,DONE,txt-small-high-33, , ,"{0: '2023-10-06 17:30:06', 1: '2023-10-06 17:30:07'}","{0: 0.23469, 1: 0.255}","{0: 3.3499, 1: 3.44197}","{0: 3.3499, 1: 3.44197}","{0: 0.0, 1: 0.0}","{0: 1.6778501180561685, 1: 1.6778501180561685}","{0: 1.0, 1: 1.0}","{0: 3652.2412109375, 1: 3652.2412109375}","{0: 6.791869999999999, 1: 6.791869999999999}","{0: 0.244845, 1: 0.244845}","{0: 2196.2352018855786, 1: 2196.2352018855786}"
run_83,DONE,txt-small-high-34, , ,"{0: '2023-10-06 17:30:10', 1: '2023-10-06 17:30:11', 2: '2023-10-06 17:30:12'}","{0: 0.2398, 1: 0.25, 2: 0.25}","{0: 3.37303, 1: 3.4193, 2: 3.4193}","{0: 3.37303, 1: 3.4193, 2: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6890883105649752, 1: 1.6890883105649752, 2: 1.6890883105649752}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4260.2763671875, 1: 4260.2763671875, 2: 4260.2763671875}","{0: 10.21163, 1: 10.21163, 2: 10.21163}","{0: 0.2466, 1: 0.2466, 2: 0.2466}","{0: 1691.8023746611452, 1: 1691.8023746611452, 2: 1691.8023746611452}"
run_84,DONE,txt-small-high-35, , ,"{0: '2023-10-06 17:30:15', 1: '2023-10-06 17:30:16'}","{0: 0.22959, 1: 0.2551}","{0: 3.32676, 1: 3.44243}","{0: 3.32676, 1: 3.44243}","{0: 0.0, 1: 0.0}","{0: 1.680159556286224, 1: 1.680159556286224}","{0: 1.0, 1: 1.0}","{0: 3693.9990234375, 1: 3693.9990234375}","{0: 6.76919, 1: 6.76919}","{0: 0.24234499999999998, 1: 0.24234499999999998}","{0: 2251.7802630060664, 1: 2251.7802630060664}"
run_85,DONE,txt-small-high-36, , ,"{0: '2023-10-06 17:30:19', 1: '2023-10-06 17:30:20', 2: '2023-10-06 17:30:21'}","{0: 0.48958, 1: 0.255, 2: 0.315}","{0: 4.50567, 1: 3.44197, 2: 3.71404}","{0: 4.50567, 1: 3.44197, 2: 3.71404}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6723487709370048, 1: 1.6723487709370048, 2: 1.6723487709370048}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4133.7177734375, 1: 4133.7177734375, 2: 4133.7177734375}","{0: 11.66168, 1: 11.66168, 2: 11.66168}","{0: 0.3531933333333333, 1: 0.3531933333333333, 2: 0.3531933333333333}","{0: 1003.6151408369404, 1: 1003.6151408369404, 2: 1003.6151408369404}"
run_86,DONE,txt-small-high-37, , ,"{0: '2023-10-06 17:30:23', 1: '2023-10-06 17:30:24'}","{0: 0.2449, 1: 0.25}","{0: 3.39616, 1: 3.4193}","{0: 3.39616, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.695171817512621, 1: 1.695171817512621}","{0: 1.0, 1: 1.0}","{0: 3899.2431640625, 1: 3899.2431640625}","{0: 6.81546, 1: 6.81546}","{0: 0.24745, 1: 0.24745}","{0: 2312.0524819421566, 1: 2312.0524819421566}"
run_87,DONE,txt-small-high-38, , ,"{0: '2023-10-06 17:30:27', 1: '2023-10-06 17:30:28'}","{0: 0.42857, 1: 0.25}","{0: 4.22902, 1: 3.4193}","{0: 4.22902, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6800468539229436, 1: 1.6800468539229436}","{0: 1.0, 1: 1.0}","{0: 3777.091796875, 1: 3777.091796875}","{0: 7.64832, 1: 7.64832}","{0: 0.339285, 1: 0.339285}","{0: 1455.5489993067683, 1: 1455.5489993067683}"
run_88,DONE,txt-small-high-39, , ,"{0: '2023-10-06 17:30:31', 1: '2023-10-06 17:30:32', 2: '2023-10-06 17:30:33'}","{0: 0.23958, 1: 0.25, 2: 0.27}","{0: 3.37207, 1: 3.4193, 2: 3.50999}","{0: 3.37207, 1: 3.4193, 2: 3.50999}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6861059998109444, 1: 1.6861059998109444, 2: 1.6861059998109444}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4259.9658203125, 1: 4259.9658203125, 2: 4259.9658203125}","{0: 10.301359999999999, 1: 10.301359999999999, 2: 10.301359999999999}","{0: 0.2531933333333333, 1: 0.2531933333333333, 2: 0.2531933333333333}","{0: 1633.274883506716, 1: 1633.274883506716, 2: 1633.274883506716}"
run_89,DONE,txt-small-high-40, , ,"{0: '2023-10-06 17:30:36', 1: '2023-10-06 17:30:37'}","{0: 0.23469, 1: 0.25}","{0: 3.3499, 1: 3.4193}","{0: 3.3499, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6888680951483739, 1: 1.6888680951483739}","{0: 1.0, 1: 1.0}","{0: 3809.6484375, 1: 3809.6484375}","{0: 6.7692, 1: 6.7692}","{0: 0.242345, 1: 0.242345}","{0: 2322.27416230959, 1: 2322.27416230959}"
run_90,DONE,txt-small-high-41, , ,"{0: '2023-10-06 17:30:40', 1: '2023-10-06 17:30:41'}","{0: 0.2398, 1: 0.255}","{0: 3.37303, 1: 3.44197}","{0: 3.37303, 1: 3.44197}","{0: 0.0, 1: 0.0}","{0: 1.6818550273749369, 1: 1.6818550273749369}","{0: 1.0, 1: 1.0}","{0: 4037.4560546875, 1: 4037.4560546875}","{0: 6.8149999999999995, 1: 6.8149999999999995}","{0: 0.2474, 1: 0.2474}","{0: 2394.6511390878936, 1: 2394.6511390878936}"
run_91,DONE,txt-small-high-42, , ,"{0: '2023-10-06 17:30:44', 1: '2023-10-06 17:30:45'}","{0: 0.2449, 1: 0.25}","{0: 3.39616, 1: 3.4193}","{0: 3.39616, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6709145366079474, 1: 1.6709145366079474}","{0: 1.0, 1: 1.0}","{0: 3691.2119140625, 1: 3691.2119140625}","{0: 6.81546, 1: 6.81546}","{0: 0.24745, 1: 0.24745}","{0: 2188.700552440301, 1: 2188.700552440301}"
run_92,DONE,txt-small-high-43, , ,"{0: '2023-10-06 17:30:48', 1: '2023-10-06 17:30:49'}","{0: 0.23438, 1: 0.25}","{0: 3.34845, 1: 3.4193}","{0: 3.34845, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.683352130721549, 1: 1.683352130721549}","{0: 1.0, 1: 1.0}","{0: 3698.076171875, 1: 3698.076171875}","{0: 6.7677499999999995, 1: 6.7677499999999995}","{0: 0.24219000000000002, 1: 0.24219000000000002}","{0: 2256.188273456204, 1: 2256.188273456204}"
run_93,DONE,txt-small-high-44, , ,"{0: '2023-10-06 17:30:52', 1: '2023-10-06 17:30:53'}","{0: 0.2398, 1: 0.2551}","{0: 3.37303, 1: 3.44243}","{0: 3.37303, 1: 3.44243}","{0: 0.0, 1: 0.0}","{0: 1.6766801880276312, 1: 1.6766801880276312}","{0: 1.0, 1: 1.0}","{0: 3700.61328125, 1: 3700.61328125}","{0: 6.81546, 1: 6.81546}","{0: 0.24745, 1: 0.24745}","{0: 2194.2750840673216, 1: 2194.2750840673216}"
run_94,DONE,txt-small-high-45, , ,"{0: '2023-10-06 17:30:56', 1: '2023-10-06 17:30:57'}","{0: 0.22959, 1: 0.2551}","{0: 3.32676, 1: 3.44243}","{0: 3.32676, 1: 3.44243}","{0: 0.0, 1: 0.0}","{0: 1.6668174824874296, 1: 1.6668174824874296}","{0: 1.0, 1: 1.0}","{0: 3788.12890625, 1: 3788.12890625}","{0: 6.76919, 1: 6.76919}","{0: 0.24234499999999998, 1: 0.24234499999999998}","{0: 2309.1597617366915, 1: 2309.1597617366915}"
run_95,DONE,txt-small-high-46, , ,"{0: '2023-10-06 17:31:00', 1: '2023-10-06 17:31:01', 2: '2023-10-06 17:31:02'}","{0: 0.24, 1: 0.2551, 2: 0.2451}","{0: 3.37396, 1: 3.44243, 2: 3.39707}","{0: 3.37396, 1: 3.44243, 2: 3.39707}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6906480970991027, 1: 1.6906480970991027, 2: 1.6906480970991027}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4062.6962890625, 1: 4062.6962890625, 2: 4062.6962890625}","{0: 10.21346, 1: 10.21346, 2: 10.21346}","{0: 0.24673333333333333, 1: 0.24673333333333333, 2: 0.24673333333333333}","{0: 1612.1804077150368, 1: 1612.1804077150368, 2: 1612.1804077150368}"
